店舗id,店舗名,商品コード,商品名 ,税率 ,賞味期限 ,容量 ,原単価 ,売単価 ,在庫数,原価金額,売価金額 
"2","新百合山手通り店","4534089541551","ｶﾞｰｾﾞ10cm","10.00","","ｶﾞｰｾﾞ10cm","600.00","600.00","5.00","3000.0000","3000.0000"
"2","新百合山手通り店","4534089541575","ｶﾞｰｾﾞ5cm","10.00","","ｶﾞｰｾﾞ5cm","250.00","250.00","1.00","250.0000","250.0000"
"2","新百合山手通り店","4534551012152","ﾏｰﾋﾞｰｺｰﾋｰｷｬﾝﾃﾞｨ","8.00","","ﾏｰﾋﾞｰｺｰﾋｰｷｬﾝﾃﾞｨ","175.00","250.00","4.00","700.0000","1000.0000"
"2","新百合山手通り店","4534551012190","ﾏｰﾋﾞｰｽﾄﾛﾍﾞﾘｰｼﾞｬﾑ","10.00","","ﾏｰﾋﾞｰｽﾄﾛﾍﾞﾘｰｼﾞｬﾑ","567.00","810.00","-1.00","-567.0000","-810.0000"
"2","新百合山手通り店","4534551012206","ﾏｰﾋﾞｰﾏｰﾏﾚｰﾄﾞ","8.00","","ﾏｰﾋﾞｰﾏｰﾏﾚｰﾄﾞ","567.00","810.00","-1.00","-567.0000","-810.0000"
"2","新百合山手通り店","4534551012282","ﾏｰﾋﾞｵｰﾏｰﾏﾚｰﾄﾞ","8.00","","ﾏｰﾋﾞｵｰﾏｰﾏﾚｰﾄﾞ","196.00","280.00","1.00","196.0000","280.0000"
"2","新百合山手通り店","4534551012299","ﾏｰﾋﾞｰﾌﾞﾙｰﾍﾞﾘｰｼﾞｬﾑ","8.00","","ﾏｰﾋﾞｰﾌﾞﾙｰﾍﾞﾘｰｼﾞｬﾑ","224.00","320.00","-1.00","-224.0000","-320.0000"
"2","新百合山手通り店","4534551012343","ﾏｰﾋﾞｰﾁｮｺﾚｰﾄ","8.00","","ﾏｰﾋﾞｰﾁｮｺﾚｰﾄ","231.00","330.00","-1.00","-231.0000","-330.0000"
"2","新百合山手通り店","4544884102994","ｽｷﾝﾋﾟｰﾙﾊﾞｰ AHAﾏｲﾙﾄﾞ","10.00","","ｽｷﾝﾋﾟｰﾙﾊﾞｰ AHAﾏｲﾙﾄﾞ","1200.00","2200.00","5.00","6000.0000","11000.0000"
"2","新百合山手通り店","4544884103014","ｽｷﾝﾋﾟｰﾙﾊﾞｰ ﾃｨｰﾄｳﾘｰ","10.00","","ｽｷﾝﾋﾟｰﾙﾊﾞｰ ﾃｨｰﾄｳﾘｰ","1500.00","2750.00","4.00","6000.0000","11000.0000"
"2","新百合山手通り店","4544884104004","ｽｷﾝﾋﾟｰﾙﾊﾞｰ ﾊｲﾄﾞﾛｷﾉｰﾙ","10.00","","ｽｷﾝﾋﾟｰﾙﾊﾞｰ ﾊｲﾄﾞﾛｷﾉｰﾙ","3000.00","5500.00","2.00","6000.0000","11000.0000"
"2","新百合山手通り店","4545766051843","ｼｭｾｲﾒﾝG","10.00","","ｼｭｾｲﾒﾝG","168.00","250.00","1.00","168.0000","250.0000"
"2","新百合山手通り店","4560114773833","ピンクマスク","10.00","","5ﾏｲ","210.00","250.00","-3.00","-630.0000","-750.0000"
"2","新百合山手通り店","4560135600279","ﾊﾅﾎﾟﾝﾀﾞｲﾁｬﾝ","10.00","","30KO","143.00","259.00","2.00","286.0000","518.0000"
"2","新百合山手通り店","4560135600286","ﾊﾅﾎﾟﾝ ｼｮｳﾁｬﾝ","10.00","","ﾊﾅﾎﾟﾝ ｼｮｳﾁｬﾝ","143.00","259.00","2.00","286.0000","518.0000"
"2","新百合山手通り店","4560279550645","リーチキッズガールズハエカワリ６－１２サイ","10.00","","6-12ｻｲ","85.00","105.00","-1.00","-85.0000","-105.0000"
"2","新百合山手通り店","4560292169169","ﾐｶﾞｷﾔｽｲﾊﾌﾞﾗｼｷﾜﾐ","10.00","","ﾐｶﾞｷﾔｽｲﾊﾌﾞﾗｼｷﾜﾐ","110.00","187.00","-1.00","-110.0000","-187.0000"
"2","新百合山手通り店","4560325290037","ｼｭｳｶﾝﾄｳﾔｸｶﾚﾝﾀﾞｰ","10.00","","ｼｭｳｶﾝﾄｳﾔｸｶﾚﾝﾀﾞｰ","1547.00","2493.00","2.00","3094.0000","4986.0000"
"2","新百合山手通り店","4562239778892","ﾀﾀﾞｼｲﾏｽｸﾌﾂｳ","10.00","","ﾀﾀﾞｼｲﾏｽｸﾌﾂｳ","199.00","398.00","-1.00","-199.0000","-398.0000"
"2","新百合山手通り店","4562249829089","ﾏｽｸｶｲﾃｷｻﾎﾟｰﾀｰ","10.00","","ﾏｽｸｶｲﾃｷｻﾎﾟｰﾀｰ","210.00","300.00","6.00","1260.0000","1800.0000"
"2","新百合山手通り店","4562441906595","ｴﾀﾉｽｼﾞｮｷﾝｽﾌﾟﾚｰ","10.00","","ｴﾀﾉｽｼﾞｮｷﾝｽﾌﾟﾚｰ","350.00","598.00","-3.00","-1050.0000","-1794.0000"
"2","新百合山手通り店","4570098860016","ｴｺﾏﾏｽｸﾚｷﾞｭﾗｰ","10.00","","ｴｺﾏﾏｽｸﾚｷﾞｭﾗｰ","420.00","770.00","-6.00","-2520.0000","-4620.0000"
"2","新百合山手通り店","4571107942532","ｸﾞﾗﾌｪｼﾞｪﾙ","10.00","","ｸﾞﾗﾌｪｼﾞｪﾙ","2100.00","3300.00","9.00","18900.0000","29700.0000"
"2","新百合山手通り店","4571107942549","HQｼﾞｪﾙ","10.00","","HQｼﾞｪﾙ","4800.00","8800.00","3.00","14400.0000","26400.0000"
"2","新百合山手通り店","4571295390184","ｴｲﾀﾛｳｼﾞｭｯﾋﾓｸﾉﾄﾞｱﾒ","8.00","","ｴｲﾀﾛｳｼﾞｭｯﾋﾓｸﾉﾄﾞｱﾒ","150.00","204.00","-1.00","-150.0000","-204.0000"
"2","新百合山手通り店","4571295390269","エイタロウハチミツアメ","8.00","","70G","150.00","204.00","-1.00","-150.0000","-204.0000"
"2","新百合山手通り店","4571295390405","ｴｲﾀﾛｳﾗﾑﾈｱﾒ","8.00","","ｴｲﾀﾛｳﾗﾑﾈｱﾒ","150.00","204.00","-1.00","-150.0000","-204.0000"
"2","新百合山手通り店","4573210680776","ウィルオフ吊下げタイプ　ミニオンズ","10.00","","60ﾆﾁﾖｳ","1200.00","980.00","2.00","2400.0000","1960.0000"
"2","新百合山手通り店","4573210680783","ウィルオフストラップタイプ　ミニオンズ","10.00","","60ﾆﾁﾖｳ","849.00","500.00","3.00","2547.0000","1500.0000"
"2","新百合山手通り店","4580116955969","ＢＭＣフィットマスクキッズ３０マイ","10.00","","BMCﾌｨｯﾄﾏｽｸｷｯｽﾞ30ﾏｲ","210.00","398.00","-5.00","-1050.0000","-1990.0000"
"2","新百合山手通り店","4580116956058","ＢＭＣヤワフワリッチマスク３０マイチイサメ","10.00","","BMCﾔﾜﾌﾜﾘｯﾁﾏｽｸ30ﾏｲﾁｲｻﾒ","260.00","498.00","4.00","1040.0000","1992.0000"
"2","新百合山手通り店","4580116956065","ＢＭＣヤワフワマスクリッチマスク８０マイフツウ","10.00","","BMCﾔﾜﾌﾜﾏｽｸﾘｯﾁﾏｽｸ80ﾏｲﾌﾂｳ","636.00","1280.00","3.00","1908.0000","3840.0000"
"2","新百合山手通り店","4580116956102","ＢＭＣフィットマスクキッズ","10.00","","7ﾏｲ","78.00","198.00","-1.00","-78.0000","-198.0000"
"2","新百合山手通り店","4580116956386","BMCﾌｨｯﾄﾏｽｸﾚｷﾞｭﾗｰ","10.00","","","310.00","680.00","-2.00","-620.0000","-1360.0000"
"2","新百合山手通り店","4580116956393","BMCﾌｨｯﾄﾏｽｸﾚﾃﾞｨｰｽ","10.00","","","310.00","680.00","-1.00","-310.0000","-680.0000"
"2","新百合山手通り店","4580382885281","ﾄﾞｸﾀｰｽﾞﾁｮｺﾚｰﾄﾀﾞｰｸ","8.00","","ﾄﾞｸﾀｰｽﾞﾁｮｺﾚｰﾄﾀﾞｰｸ","410.00","583.00","-2.00","-820.0000","-1166.0000"
"2","新百合山手通り店","4580382885298","ﾄﾞｸﾀｰｽﾞﾁｮｺﾚｰﾄﾐﾙｸ","8.00","","ﾄﾞｸﾀｰｽﾞﾁｮｺﾚｰﾄﾐﾙｸ","410.00","583.00","-1.00","-410.0000","-583.0000"
"2","新百合山手通り店","4580390219733","ｼﾞｮｷﾝﾓｰﾘｽ","10.00","","ｼﾞｮｷﾝﾓｰﾘｽ","375.00","698.00","4.00","1500.0000","2792.0000"
"2","新百合山手通り店","4582110990076","ﾅﾋﾞﾛｰﾙﾆﾄﾘﾙﾃﾌﾞｸﾛMﾌﾞﾙｰ","10.00","","ﾅﾋﾞﾛｰﾙﾆﾄﾘﾙﾃﾌﾞｸﾛMﾌﾞﾙｰ","1200.00","1800.00","-11.00","-13200.0000","-19800.0000"
"2","新百合山手通り店","4582110990083","ﾅﾋﾞﾛｰﾙﾆﾄﾘﾙﾃﾌﾞｸﾛSﾌﾞﾙｰ","10.00","","ﾅﾋﾞﾛｰﾙﾆﾄﾘﾙﾃﾌﾞｸﾛSﾌﾞﾙｰ","1200.00","1800.00","-12.00","-14400.0000","-21600.0000"
"2","新百合山手通り店","4900719100250","ﾗﾃｯｸｽｸﾞﾛｰﾌﾞM","10.00","","ﾗﾃｯｸｽｸﾞﾛｰﾌﾞM","1550.00","2200.00","-1.00","-1550.0000","-2200.0000"
"2","新百合山手通り店","4900723610417","ﾉﾋﾞﾉﾋﾞｻﾎﾟｰﾀｰ","10.00","","ﾌﾘｰｻｲｽ","600.00","980.00","-3.00","-1800.0000","-2940.0000"
"2","新百合山手通り店","4900723618758","ハサミデ切れるネット包帯","10.00","","L","460.00","540.00","-2.00","-920.0000","-1080.0000"
"2","新百合山手通り店","4901001265220","ｱｸｱｿﾘﾀｾﾞﾘｰﾘﾝｺﾞ","8.00","","130G","100.00","150.00","-1.00","-100.0000","-150.0000"
"2","新百合山手通り店","4901005531956","ﾋﾞｽｺ","8.00","","ﾋﾞｽｺ","104.00","110.00","-1.00","-104.0000","-110.0000"
"2","新百合山手通り店","4901005531970","ﾋﾞｽｺ","8.00","","ﾋﾞｽｺ","10.00","15.00","1.00","10.0000","15.0000"
"2","新百合山手通り店","4901005531994","ﾋﾞｽｺ","8.00","","ﾋﾞｽｺ","41.00","40.00","-2.00","-82.0000","-80.0000"
"2","新百合山手通り店","4901005532007","ﾋﾞｽｺｲﾁｺﾞ","8.00","","ﾋﾞｽｺｲﾁｺﾞ","41.00","40.00","-7.00","-287.0000","-280.0000"
"2","新百合山手通り店","4901005532014","ﾋﾞｽｺｱｰﾓﾝﾄﾞ","8.00","","ﾋﾞｽｺｱｰﾓﾝﾄﾞ","41.00","40.00","-4.00","-164.0000","-160.0000"
"2","新百合山手通り店","4901005532021","ﾋﾞｽｺｶﾌｪｵﾚ","8.00","","ﾋﾞｽｺｶﾌｪｵﾚ","41.00","40.00","-2.00","-82.0000","-80.0000"
"2","新百合山手通り店","4901070711864","ﾅｶｱﾂﾃﾞｺﾞﾑﾃﾌﾞｸﾛS","10.00","","ﾅｶｱﾂﾃﾞｺﾞﾑﾃﾌﾞｸﾛS","125.00","100.00","-2.00","-250.0000","-200.0000"
"2","新百合山手通り店","4901070711871","ﾅｶｱﾂﾃﾞｺﾞﾑﾃﾌﾞｸﾛM","10.00","","ﾅｶｱﾂﾃﾞｺﾞﾑﾃﾌﾞｸﾛM","125.00","100.00","-10.00","-1250.0000","-1000.0000"
"2","新百合山手通り店","4901070711895","ﾅｶｱﾂﾃﾞｺﾞﾑﾃﾌﾞｸﾛL","10.00","","ﾅｶｱﾂﾃﾞｺﾞﾑﾃﾌﾞｸﾛL","125.00","100.00","-2.00","-250.0000","-200.0000"
"2","新百合山手通り店","4901070722204","ﾌｧﾐﾘｰｳｽﾃﾞﾕﾋﾞｻｷｷｮｳｶﾃﾌﾞｸﾛ","10.00","","ﾌｧﾐﾘｰｳｽﾃﾞﾕﾋﾞｻｷｷｮｳｶﾃﾌﾞｸﾛ","66.00","100.00","-2.00","-132.0000","-200.0000"
"2","新百合山手通り店","4901070722228","ﾌｧﾐﾘｰｳｽﾃﾞﾕﾋﾞｻｷｷｮｳｶﾃﾌﾞｸﾛ","10.00","","ﾌｧﾐﾘｰｳｽﾃﾞﾕﾋﾞｻｷｷｮｳｶﾃﾌﾞｸﾛ","66.00","100.00","-1.00","-66.0000","-100.0000"
"2","新百合山手通り店","4901070722419","ﾌｧﾐﾘｰｳｽﾃﾞL","10.00","","ﾌｧﾐﾘｰｳｽﾃﾞL","93.00","150.00","-2.00","-186.0000","-300.0000"
"2","新百合山手通り店","4901080506115","モンダミンプレミアムケア","10.00","","380ML","479.00","650.00","-1.00","-479.0000","-650.0000"
"2","新百合山手通り店","4901080700117","ｱ-ｽﾎﾟﾘﾃﾞﾝﾄ","10.00","","48T","493.00","795.00","2.00","986.0000","1590.0000"
"2","新百合山手通り店","4901080701114","ｱ-ｽﾎﾟﾘｸﾞﾘｯﾌﾟS (ﾏﾙ)","10.00","","75G","853.00","1131.00","1.00","853.0000","1131.0000"
"2","新百合山手通り店","4901080701718","ﾎﾟﾘﾃﾞﾝﾄ ﾌﾞﾌﾞﾝﾖｳ","10.00","","48T","493.00","795.00","2.00","986.0000","1590.0000"
"2","新百合山手通り店","4901080708410","ﾎﾟﾘﾃﾞﾝﾄ ﾌﾞﾌﾞﾝﾖｳ","10.00","","108T","809.00","953.00","-1.00","-809.0000","-953.0000"
"2","新百合山手通り店","4901080717818","シュミテクトシシュウビョウケア","10.00","","90G","458.00","508.00","2.00","916.0000","1016.0000"
"2","新百合山手通り店","4901080726711","ポリグリップＴプロテクション","10.00","","75G","899.00","1290.00","1.00","899.0000","1290.0000"
"2","新百合山手通り店","4901080729613","シュミテクトヤサシクホワイトニングＥＸ","10.00","","90G","458.00","662.00","-1.00","-458.0000","-662.0000"
"2","新百合山手通り店","4901150100014","マイサイズ　欧風カレー中辛","8.00","","ｵｳﾌｳｶﾚｰ","92.00","135.00","-1.00","-92.0000","-135.0000"
"2","新百合山手通り店","4901150100045","マイサイズ　バターチキンカレー","8.00","","ﾊﾞﾀｰﾁｷﾝｶﾚｰ","92.00","135.00","-1.00","-92.0000","-135.0000"
"2","新百合山手通り店","4901150100212","マイサイズ　親子丼","8.00","","ｵﾔｺﾄﾞﾝ","92.00","135.00","-1.00","-92.0000","-135.0000"
"2","新百合山手通り店","4901150101295","ｵｳﾌｳｶﾚｰﾄｳｼﾂｾｲｹﾞﾝ","8.00","","ｵｳﾌｳｶﾚｰﾄｳｼﾂｾｲｹﾞﾝ","130.00","180.00","-12.00","-1560.0000","-2160.0000"
"2","新百合山手通り店","4901150370226","ﾀﾞｲｽﾞｶﾘﾝﾄｸﾛﾐﾂｱｼﾞ","8.00","","ﾀﾞｲｽﾞｶﾘﾝﾄｸﾛﾐﾂｱｼﾞ","92.00","110.00","-1.00","-92.0000","-110.0000"
"2","新百合山手通り店","4901150370233","ﾀﾞｲｽﾞｶﾘﾝﾄｷｬﾗﾒﾙｱｼﾞ","8.00","","ﾀﾞｲｽﾞｶﾘﾝﾄｷｬﾗﾒﾙｱｼﾞ","92.00","110.00","-1.00","-92.0000","-110.0000"
"2","新百合山手通り店","4901301024152","アトリックスメディケイティッドチューブ　５０ｇ","10.00","","50G","228.00","346.00","-1.00","-228.0000","-346.0000"
"2","新百合山手通り店","4901301204110","アトリックス尿素１０％クリーム　６０ｇ","10.00","","60G","326.00","502.00","1.00","326.0000","502.0000"
"2","新百合山手通り店","4901301251039","ビオレＵテユビノショウドクスプレーオキガタ","10.00","","ﾎﾝﾀｲ","372.00","598.00","-1.00","-372.0000","-598.0000"
"2","新百合山手通り店","4901301251589","キュレルリップケアスティック","10.00","","ｷｭﾚﾙﾘｯﾌﾟｹｱｽﾃｨｯｸ","514.00","837.00","-1.00","-514.0000","-837.0000"
"2","新百合山手通り店","4901301255396","ロリエスピードスリムガードヒルミニ","10.00","","8ｺ","98.00","166.00","3.00","294.0000","498.0000"
"2","新百合山手通り店","4901301272140","キュレルアワセンガンツメカエ","10.00","","130ML","574.00","1026.00","-2.00","-1148.0000","-2052.0000"
"2","新百合山手通り店","4901301289384","ｷｭﾚﾙｱﾜﾎﾞﾃﾞｨｰｳｫｯｼｭﾂﾒｶｴ","10.00","","ｷｭﾚﾙｱﾜﾎﾞﾃﾞｨｰｳｫｯｼｭﾂﾒｶｴ","537.00","902.00","-1.00","-537.0000","-902.0000"
"2","新百合山手通り店","4901301316264","ﾛﾘｴｻﾗﾋﾟｭｱｽﾘﾑﾀｲﾌﾟ20CC","10.00","","ﾛﾘｴｻﾗﾋﾟｭｱｽﾘﾑﾀｲﾌﾟ20CC","295.00","375.00","-1.00","-295.0000","-375.0000"
"2","新百合山手通り店","4901301342522","ﾃﾞｨｰﾌﾟｸﾘｰﾝﾁｮｳﾔﾜﾗｶﾒ","10.00","","ﾃﾞｨｰﾌﾟｸﾘｰﾝﾁｮｳﾔﾜﾗｶﾒ","247.00","357.00","2.00","494.0000","714.0000"
"2","新百合山手通り店","4901301367938","ｷｭﾚﾙｼｬﾝﾌﾟｰｶｴ","10.00","","ｷｭﾚﾙｼｬﾝﾌﾟｰｶｴ","437.00","770.00","-2.00","-874.0000","-1540.0000"
"2","新百合山手通り店","4901301367945","ｷｭﾚﾙｺﾝﾃﾞｨｼｮﾅｰｶｴ","10.00","","ｷｭﾚﾙｺﾝﾃﾞｨｼｮﾅｰｶｴ","437.00","770.00","-1.00","-437.0000","-770.0000"
"2","新百合山手通り店","4901313927144","ﾌｯｸﾗｳﾒｶﾞﾕ","8.00","","ﾌｯｸﾗｳﾒｶﾞﾕ","99.00","133.00","-13.00","-1287.0000","-1729.0000"
"2","新百合山手通り店","4901577084263","ﾀﾏｺﾞﾎﾞｰﾛ","8.00","","ﾀﾏｺﾞﾎﾞｰﾛ","49.00","55.00","-1.00","-49.0000","-55.0000"
"2","新百合山手通り店","4901616009653","ｶﾞﾑﾘﾝｽNA960ML","10.00","","960ML","768.00","1008.00","-2.00","-1536.0000","-2016.0000"
"2","新百合山手通り店","4901616009684","ガムデンタルペーストスタンディング","10.00","","120G","270.00","398.00","3.00","810.0000","1194.0000"
"2","新百合山手通り店","4901616212015","GUMｼｶﾝLｼﾞ1SSS","10.00","","GUMｼｶﾝLｼﾞ1SSS","300.00","495.00","-1.00","-300.0000","-495.0000"
"2","新百合山手通り店","4901616212985","GUMDﾌﾞﾗｼ266","10.00","","GUMDﾌﾞﾗｼ266","180.00","202.00","2.00","360.0000","404.0000"
"2","新百合山手通り店","4901616215351","ﾊﾞﾄﾗｰﾔｻｼｲｼﾀﾌﾞﾗｼ","10.00","","ﾊﾞﾄﾗｰﾔｻｼｲｼﾀﾌﾞﾗｼ","186.00","330.00","-1.00","-186.0000","-330.0000"
"2","新百合山手通り店","4901616502611","ｶﾞﾑﾃﾞﾝﾀﾙﾌﾞﾗｼ#3C","10.00","","ｶﾞﾑﾃﾞﾝﾀﾙﾌﾞﾗｼ#3C","289.00","330.00","-1.00","-289.0000","-330.0000"
"2","新百合山手通り店","4901630051508","ヨーグルトキャンディー","8.00","","ﾖｰｸﾞﾙﾄｷｬﾝﾃﾞｨｰ","150.00","198.00","2.00","300.0000","396.0000"
"2","新百合山手通り店","4901696584798","ﾛｾﾞｯﾄ AKﾏｲﾙﾄﾞｸﾘｰﾑ","10.00","","ﾛｾﾞｯﾄ AKﾏｲﾙﾄﾞｸﾘｰﾑ","1500.00","2750.00","7.00","10500.0000","19250.0000"
"2","新百合山手通り店","4901730010344","ＪＪベビーパウダー　１","10.00","","1","174.00","281.00","1.00","174.0000","281.0000"
"2","新百合山手通り店","4901730010726","JJ ﾊﾟｳﾀﾞ- ｼｴ-ｶ-  Aｾ","10.00","","100G","174.00","297.00","1.00","174.0000","297.0000"
"2","新百合山手通り店","4901730020015","ﾊﾞﾝﾄﾞｴｲﾄﾞS","10.00","","25P","203.00","308.00","5.00","1015.0000","1540.0000"
"2","新百合山手通り店","4901730020060","ﾊﾞﾝﾄﾞｴｲﾄﾞﾜｲﾄﾞ","10.00","","20ﾏｲ","186.00","284.00","4.00","744.0000","1136.0000"
"2","新百合山手通り店","4901730020077","ﾊﾞﾝﾄﾞｴｲﾄﾞｽﾓｰﾙ","10.00","","25P","186.00","284.00","4.00","744.0000","1136.0000"
"2","新百合山手通り店","4901730020510","ﾊﾞﾝﾄﾞｴｲﾄﾞｳｫｰﾀｰﾌﾞﾛｯｸ","10.00","","20P","203.00","308.00","4.00","812.0000","1232.0000"
"2","新百合山手通り店","4901730021906","ﾊﾞﾝﾄﾞｴｲﾄﾞｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ ﾌﾂｳ","10.00","","10ﾏｲ","493.00","754.00","5.00","2465.0000","3770.0000"
"2","新百合山手通り店","4901730021913","ﾊﾞﾝﾄﾞｴｲﾄﾞ ｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ","10.00","","6P","493.00","754.00","4.00","1972.0000","3016.0000"
"2","新百合山手通り店","4901730077699","ﾊﾞﾝﾄﾞｴｲﾄﾞｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ","10.00","","ｽﾎﾟｯﾄ","493.00","754.00","-1.00","-493.0000","-754.0000"
"2","新百合山手通り店","4901730081153","ﾊﾞﾝﾄﾞｴｲﾄﾞ","10.00","","ﾊﾞﾝﾄﾞｴｲﾄﾞ","243.00","338.00","-1.00","-243.0000","-338.0000"
"2","新百合山手通り店","4901730090889","J&Jｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ","10.00","","J&Jｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ","493.00","754.00","4.00","1972.0000","3016.0000"
"2","新百合山手通り店","4901730150552","バンドエイドカイテキプラスジャンボＬ","10.00","","7ﾏｲ","266.00","456.00","3.00","798.0000","1368.0000"
"2","新百合山手通り店","4901730150569","バンドエイドカイテキプラスジャンボＬＬ","10.00","","5ﾏｲ","266.00","456.00","-1.00","-266.0000","-456.0000"
"2","新百合山手通り店","4901740121771","ｼﾏﾔﾀﾞｼﾉﾓﾄｴﾝﾌﾞﾝ77%ｶｯﾄ","8.00","","ｼﾏﾔﾀﾞｼﾉﾓﾄｴﾝﾌﾞﾝ77%ｶｯﾄ","330.00","450.00","-1.00","-330.0000","-450.0000"
"2","新百合山手通り店","4901750801359","ﾎﾟｲｽﾞﾊﾟｯﾄ ﾚｷﾞｭﾗｰ20","10.00","","ﾎﾟｲｽﾞﾊﾟｯﾄ ﾚｷﾞｭﾗｰ20","560.00","836.00","4.00","2240.0000","3344.0000"
"2","新百合山手通り店","4901750801441","ﾎﾟｲｽﾞﾊﾟｯﾄ ｽｰﾊﾟｰ170cc","10.00","","ﾎﾟｲｽﾞﾊﾟｯﾄ ｽｰﾊﾟｰ170cc","702.00","896.00","4.00","2808.0000","3584.0000"
"2","新百合山手通り店","4901750809874","ﾎﾟｲｽﾞﾊﾟｯﾄﾞﾗｲﾄ","10.00","","ﾎﾟｲｽﾞﾊﾟｯﾄﾞﾗｲﾄ","595.00","764.00","3.00","1785.0000","2292.0000"
"2","新百合山手通り店","4901872046799","AL ﾏｲﾙﾄﾞﾛｰｼｮﾝ","10.00","","AL ﾏｲﾙﾄﾞﾛｰｼｮﾝ","975.00","1155.00","-2.00","-1950.0000","-2310.0000"
"2","新百合山手通り店","4901872046805","ALｽｷﾝｺﾝﾃﾞｨｼｮﾅｰﾆｭｳｴｷ","10.00","","ALｽｷﾝｺﾝﾃﾞｨｼｮﾅｰﾆｭｳｴｷ","1170.00","1386.00","-1.00","-1170.0000","-1386.0000"
"2","新百合山手通り店","4901872046867","AL LQﾌﾞﾘﾗﾝﾁﾝN","10.00","","","1170.00","1386.00","-2.00","-2340.0000","-2772.0000"
"2","新百合山手通り店","4901872053612","ｼｾｲﾄﾞｳｺｯﾄﾝ","10.00","","ｼｾｲﾄﾞｳｺｯﾄﾝ","210.00","302.00","-1.00","-210.0000","-302.0000"
"2","新百合山手通り店","4901872375974","AQLﾐﾙｷｰﾑｰｽF","10.00","","AQLﾐﾙｷｰﾑｰｽF","646.00","731.00","-1.00","-646.0000","-731.0000"
"2","新百合山手通り店","4901872958238","AQLｵｰﾙｲﾝﾜﾝｵｲﾙｲﾝｶﾌﾟｾﾙ","10.00","","AQLｵｰﾙｲﾝﾜﾝｵｲﾙｲﾝｶﾌﾟｾﾙ","1346.00","1524.00","-1.00","-1346.0000","-1524.0000"
"2","新百合山手通り店","4901922713008","ﾌﾞﾄﾞｳﾄｳ","8.00","","18ﾂﾌﾞ","140.00","194.00","6.00","840.0000","1164.0000"
"2","新百合山手通り店","4901957215034","ﾌｨｯﾃｨ7DAYSﾏｽｸﾌﾂｳ","10.00","","ﾌｨｯﾃｨ7DAYSﾏｽｸﾌﾂｳ","132.00","300.00","4.00","528.0000","1200.0000"
"2","新百合山手通り店","4901957215041","7DAYSﾏｽｸEXﾌﾟﾗｽﾁｲｻﾒ","10.00","","7DAYSﾏｽｸEXﾌﾟﾗｽﾁｲｻﾒ","132.00","300.00","10.00","1320.0000","3000.0000"
"2","新百合山手通り店","4901957215065","ﾌｨｯﾃｨ7ﾃﾞｲｽﾏｽｸｵｵｷﾒ","10.00","","ﾌｨｯﾃｨ7ﾃﾞｲｽﾏｽｸｵｵｷﾒ","396.00","990.00","-1.00","-396.0000","-990.0000"
"2","新百合山手通り店","4901957215072","７ＤＡＹＳマスクＥＸプラスフツウ","10.00","","30ﾏｲ","397.00","990.00","-2.00","-794.0000","-1980.0000"
"2","新百合山手通り店","4901957215089","ﾌｨｯﾃｨﾁｲｻﾒ","10.00","","ﾌｨｯﾃｨﾁｲｻﾒ","397.00","990.00","-1.00","-397.0000","-990.0000"
"2","新百合山手通り店","4901957215096","ﾌｨｯﾃｨ7DAYSﾏｽｸｷｯｽﾞ","10.00","","ﾌｨｯﾃｨ7DAYSﾏｽｸｷｯｽﾞ","397.00","990.00","-1.00","-397.0000","-990.0000"
"2","新百合山手通り店","4901957215416","シルキータッチミミゴムフワリ","10.00","","30ﾏｲ","638.00","1200.00","-2.00","-1276.0000","-2400.0000"
"2","新百合山手通り店","4902011732511","ｼﾞｮｷﾝｱﾙｺｰﾙ","10.00","","ｼﾞｮｷﾝｱﾙｺｰﾙ","207.00","260.00","-1.00","-207.0000","-260.0000"
"2","新百合山手通り店","4902011880496","ｴﾘｽｼﾝｽﾊﾀﾞｶﾝﾊﾈﾂｷ","10.00","","ｴﾘｽｼﾝｽﾊﾀﾞｶﾝﾊﾈﾂｷ","98.00","110.00","-1.00","-98.0000","-110.0000"
"2","新百合山手通り店","4902011884715","ﾒｶﾞﾐ320","10.00","","ﾒｶﾞﾐ320","270.00","312.00","-1.00","-270.0000","-312.0000"
"2","新百合山手通り店","4902124681294","ﾏﾝﾏﾙﾗﾑﾈ","8.00","","ﾏﾝﾏﾙﾗﾑﾈ","147.00","180.00","-2.00","-294.0000","-360.0000"
