﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0015","スタジオ証明写真","0400300270019","証明ﾊﾟｽﾎﾟｰﾄ以上(2枚)","10","","32","1,500.00","1,500","1","1,500","0","0.00","7.45","100.00","0.02"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800193","ﾃﾞｼﾞﾀﾙKG 1～99枚","10","","33","9.00","45","31","1,410","1,131","80.21","7.00","8.36","0.27"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10","","34","12.00","100","12","1,200","1,056","88.00","5.96","7.11","0.27"
"","","36","その他商品","0080","エレコム","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4953103035157","T-H32 OAｱﾀﾞﾌﾟﾀ","10","","35","319.00","500","2","1,000","362","36.20","5.45","63.29","0.02"
"","","49","その他","0020","ジャパネット","","","0049","その他","0490","配送・設置料(その他)","2087801028462","配送設置料(その他) 宅急便","10","","36","900.00","900","1","900","0","0.00","33.33","33.33","0.04"
"","","01","プリント","0037","快伸","0000035","N/A","0001","プリント","0010","フィルムプリント","0400100100103","ｶﾗｰﾌｨﾙﾑ現像","10","","37","200.00","719","1","719","519","72.18","3.57","52.52","0.02"
"","","03","写真用品","0032","パイオニア","0000228","ﾅｶﾊﾞﾔｼ","0003","写真用品","0032","アルバム","4902205365563","CTPL-80BUﾎﾟｹｯﾄｱﾙﾊﾞﾑ","10","","38","255.00","650","1","650","395","60.77","16.88","100.00","0.01"
"","","01","プリント","0037","快伸","0000035","N/A","0001","プリント","0010","フィルムプリント","0400100200056","ｶﾗｰﾌｨﾙﾑﾌﾟﾘﾝﾄ L","10","","39","17.00","38","17","650","361","55.54","3.23","47.48","0.02"
"","","36","その他商品","0080","エレコム","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4953103276802","T-TR03-2300BK ﾀｯﾌﾟ3","10","","40","358.00","580","1","580","222","38.28","3.16","36.71","0.02"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028500","廃家電 引取り料(その他)","10","","41","500.00","500","1","500","0","0.00","5.21","5.21","0.15"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824719873","LR6XJ/4B ｱﾙｶﾘ単3","10","","42","303.00","458","1","458","155","33.84","2.50","100.00","0.01"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0017","写真複写・加工・データ書込み","0400702100006","ﾌﾟﾘﾝﾄ複写 L","10","","43","6.00","200","2","400","388","97.00","1.99","100.00","0.01"
"","","13","調理家電","0020","ジャパネット","0000062","ｱｰﾈｽﾄ","0013","調理家電","0132","その他調理家電","4989082776316","A-77631 ﾐﾆﾏﾙﾁﾊﾟﾝ･ｶﾞﾗｽ蓋","0","","44","2,600.00","0","1","0","-2,600","0.00","0.00","0.00","0.09"
"","","14","洗濯機","0020","ジャパネット","","","0014","洗濯機","0143","配送・設置料（洗濯機）","2087801028196","配達設置(洗濯機) 自社","10","","45","0.00","0","0","0","0","0.00","0.00","0.00","0.00"
"大塔店","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123892","XRJ-55A80J 有機ELﾃﾚﾋﾞ","0","","1","160,308.00","208,909","2","417,818","97,202","23.26","53.93","56.10","11.71"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123922","KJ-65X85J 4K液晶ﾃﾚﾋﾞ","0","","2","124,352.00","163,455","2","326,910","78,206","23.92","42.19","43.90","11.71"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027625","注文品 ｵｰﾃﾞｨｵ","10","","3","65,996.00","82,495","3","247,484","49,496","20.00","56.54","56.54","6.89"
"","","17","エアコン","0020","ジャパネット","0000355","日立","0017","エアコン","0175","エアコン（１９畳～）","4549873152219","RAS-GT71M2(W) ｴｱｺﾝ 23畳用","0","","4","123,760.00","213,388","1","213,388","89,628","42.00","42.52","100.00","3.36"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000255","ﾌｼﾞ医療器","0019","理美容・健康・スポーツ","0190","マッサージ","4951704171113","JTR-180 ﾏｯｻｰｼﾞﾁｪｱｸﾛ","0","","5","111,280.00","207,273","1","207,273","95,993","46.31","55.39","95.40","3.42"
"","","16","クリーナー","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","5025155056752","SV10K SLMORBU ｽﾃｨｯｸｸﾘｰﾅｰV8ｽﾘﾑ","0","","6","22,942.40","31,637","5","158,185","43,473","27.48","44.02","50.37","4.94"
"","","12","冷蔵庫","0020","ジャパネット","0000355","日立","0012","冷蔵庫","0121","冷蔵庫（～499L）","4549873118680","R-HWS47N(XN) 冷蔵庫 470L 右開き","10","","7","112,320.00","154,364","1","154,364","42,044","27.24","92.23","100.00","2.43"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027731","注文品 理美容/健康/ｽﾎﾟｰﾂ","10","","8","101,673.00","127,091","1","127,091","25,418","20.00","29.04","29.04","6.89"
"","","17","エアコン","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0017","エアコン","0173","エアコン（～１４畳）","4974019218045","AY-P40TD 14畳ｴｱｺﾝ","0","","9","61,880.00","99,819","1","99,819","37,939","38.01","19.89","100.00","1.57"
"","","17","エアコン","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0017","エアコン","0172","エアコン（～１０畳）","4573535167761","AN28ZES 10畳 ｴｱｺﾝ","0","","10","56,368.00","99,819","1","99,819","43,451","43.53","19.89","100.00","1.57"
"","","14","洗濯機","0020","ジャパネット","0000347","東芝","0014","洗濯機","0140","洗濯機","4904530112348","AW-8DH2(W) 全自動洗濯機 8kg","0","","11","72,667.00","99,787","1","99,787","27,120","27.18","95.23","100.00","1.57"
"","","17","エアコン","0020","ジャパネット","0000319","三菱","0017","エアコン","0170","エアコン（～６畳）","4902901881015","MSZ-AH2220-W 6畳ｴｱｺﾝ","10","","12","43,212.00","77,091","1","77,091","33,879","43.95","15.36","100.00","1.21"
"","","07","BD/DVD","0010","ソニー","0000192","ｿﾆｰ","0007","BD/DVD","0070","BDレコーダー","4548736122147","BDZ-FBW2100 4Kﾌﾞﾙｰﾚｲ","0","","13","59,432.00","75,273","1","75,273","15,841","21.04","55.35","55.35","2.14"
"","","16","クリーナー","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","5025155071724","SV21HEPABU ｺｰﾄﾞﾚｽｸﾘｰﾅｰ ﾌﾞﾙｰ","0","","14","24,058.00","36,182","2","72,363","24,247","33.51","20.14","23.04","4.94"
"","","07","BD/DVD","0010","ソニー","0000192","ｿﾆｰ","0007","BD/DVD","0070","BDレコーダー","4548736122192","BDZ-ZW2800 ﾌﾞﾙｰﾚｲ","0","","15","45,448.00","60,728","1","60,728","15,280","25.16","44.65","44.65","2.14"
"","","05","カメラ","0010","ソニー","0000192","ｿﾆｰ","0005","カメラ","0056","ビデオカメラ","4548736055612","HDR-CX680 WC ﾊﾝﾃﾞｨｶﾑ","10","","16","37,132.00","57,000","1","57,000","19,868","34.86","100.00","100.00","0.90"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","4549873142470","PV-BHL3000J N ｽﾃｨｯｸｸﾘｰﾅｰ 金","0","","17","19,032.00","27,255","2","54,509","16,445","30.17","15.17","17.36","4.94"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016969","RM-FJ21 S ｼｪｰﾊﾞｰ 銀","0","","18","5,866.00","9,073","5","45,365","16,035","35.35","12.12","71.43","1.00"
"","","16","クリーナー","0020","ジャパネット","0000024","iRobot社","0016","クリーナー","0162","ふとん・ロボット掃除機","0885155007346","R980060 ﾙﾝﾊﾞ980","10","","19","28,080.00","45,273","1","45,273","17,193","37.98","12.60","100.00","0.71"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365070400","AET-G13B(G) ﾄｰｽﾀｰ 4枚焼き 緑","10","","20","9,006.00","14,061","3","42,182","15,164","35.95","28.76","28.76","2.31"
"","","13","調理家電","0020","ジャパネット","0000347","東芝","0013","調理家電","0130","電子レンジ・トースター","4904550975626","ER-JZ5000(R) ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","10","","21","26,821.00","40,891","1","40,891","14,070","34.41","27.88","27.88","2.31"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000079","ｱﾗﾐｯｸ","0019","理美容・健康・スポーツ","0192","美容・ドライヤー","4967934602440","JSNB2-GS ｼｬﾜｰﾍｯﾄﾞ銀","0","","22","5,720.00","13,152","3","39,456","22,296","56.51","10.54","52.29","1.19"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000079","ｱﾗﾐｯｸ","0019","理美容・健康・スポーツ","0192","美容・ドライヤー","4967934602433","JSNB2-CW ｼｬﾜｰﾍｯﾄﾞ白","0","","23","5,720.00","11,998","3","35,995","18,835","52.33","9.62","47.71","1.19"
"","","22","寝具・インテリア","0020","ジャパネット","0000097","ｴｱｳｨｰｳﾞ","0022","寝具・インテリア","0220","寝具・インテリア","4589696631706","1-187011-1 ｽﾏｰﾄﾌﾟﾚﾐｱﾑS","10","","24","18,616.00","33,455","1","33,455","14,839","44.36","27.74","27.74","1.90"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027755","注文品 ﾌｧｯｼｮﾝ/時計","10","","25","25,310.00","31,637","1","31,637","6,327","20.00","7.23","7.23","6.89"
"","","40","注文品","0020","ジャパネット","","","0040","注文品","0400","注文品","2087801027618","注文品 BD/DVD","10","","26","25,200.00","31,500","1","31,500","6,300","20.00","7.20","7.20","6.89"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4974019886435","PF-JTH1-N ｲｵﾝﾌｧﾝ","10","","27","18,356.00","27,255","1","27,255","8,899","32.65","53.87","53.87","0.80"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873139616","MRO-JT231W ｵｰﾌﾞﾝﾚﾝｼﾞ 白","10","","28","18,876.00","27,255","1","27,255","8,379","30.74","18.58","18.58","2.31"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873139609","MRO-JT231R ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","0","","29","18,876.00","27,255","1","27,255","8,379","30.74","18.58","18.58","2.31"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4908092010296","TJ25131 S 桃 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","10","","30","15,194.00","26,346","1","26,346","11,152","42.33","21.84","21.84","1.90"
"","","22","寝具・インテリア","0020","ジャパネット","0000331","西川ﾘﾋﾞﾝｸﾞ","0022","寝具・インテリア","0220","寝具・インテリア","4908092010302","TJ25131 S 青 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","0","","31","15,194.00","26,345","1","26,345","11,151","42.33","21.84","21.84","1.90"
"","","36","その他商品","0020","ジャパネット","0000341","帝人ﾌﾛﾝﾃｨｱ","0036","その他商品","0369","その他商品","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0","","32","2,420.00","4,950","5","24,748","12,648","51.11","79.59","100.00","0.39"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700858","AS-WA800 壁寄ｽﾀﾝﾄﾞ","10","","33","13,860.00","22,546","1","22,546","8,686","38.53","2.91","100.00","0.35"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000080","ｱﾙｲﾝｺ","0019","理美容・健康・スポーツ","0194","スポーツ・健康器具","4969182518252","AFBX4621K ﾌｨｯﾄﾈｽﾊﾞｲｸ黒","10","","34","8,580.00","18,000","1","18,000","9,420","52.33","4.81","100.00","0.28"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185478","DCS-01BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","0","","35","2,496.00","7,255","2","14,510","9,518","65.60","4.04","4.62","4.94"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000066","ｱｲﾘｽｵｰﾔﾏ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4967576469449","IJD-JN50 衣類乾燥除湿機","0","","36","12,064.00","14,255","1","14,255","2,191","15.37","28.17","28.17","0.80"
"","","12","冷蔵庫","0020","ジャパネット","","","0012","冷蔵庫","0124","配送・設置料（冷蔵庫）","2087801028172","配達設置(冷蔵庫) M","10","","37","6,500.00","6,500","2","13,000","0","0.00","7.77","100.00","0.20"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007189","KJ19002G 6層ﾗｸﾞ3帖緑","10","","38","5,138.00","12,709","1","12,709","7,571","59.57","10.54","10.54","1.90"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0","","39","3,224.00","6,346","2","12,691","6,243","49.19","10.52","10.52","1.90"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","","","0019","理美容・健康・スポーツ","0190","マッサージ","2087801118392","配送設置料(ﾏｯｻｰｼﾞﾁｪｱ) M","10","","40","7,364.00","5,000","2","10,000","-4,728","-47.28","2.67","4.60","3.42"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000066","ｱｲﾘｽｵｰﾔﾏ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4967576492805","FK-WJN1 ふとん乾燥機","0","","41","5,917.00","9,085","1","9,085","3,168","34.87","17.96","17.96","0.80"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365011069","CAT-GS13A(G) ﾄｰｽﾀｰ 2枚焼き 緑","10","","42","6,864.00","9,085","1","9,085","2,221","24.45","6.19","6.19","2.31"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260145720","JTDF40S 洗えるﾀﾞｳﾝｹｯﾄ S2枚組","0","","43","4,524.00","9,073","1","9,073","4,549","50.14","7.52","7.52","1.90"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044017218","RM-FJ21A ｼｪｰﾊﾞｰ ﾌﾞﾙｰ","0","","44","5,866.00","9,073","1","9,073","3,207","35.35","2.42","14.29","1.00"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016952","RM-FJ21 R ｼｪｰﾊﾞｰ 赤","0","","45","5,866.00","9,073","1","9,073","3,207","35.35","2.42","14.29","1.00"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028066","配達設置(TV) M","10","","46","7,500.00","7,500","1","7,500","0","0.00","0.97","100.00","0.12"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028271","ﾘｻｲｸﾙ 冷蔵庫 ～399L","10","","47","5,730.00","7,300","1","7,300","1,570","21.51","31.74","31.74","0.36"
"","","16","クリーナー","0020","ジャパネット","0000323","山善","0016","クリーナー","0160","スティック・ハンディクリーナー","4983771078521","RDS-3 ｸﾘｰﾅｰｽﾀﾝﾄﾞSV10用","0","","48","2,964.00","7,255","1","7,255","4,291","59.15","2.02","2.31","4.94"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185485","HCS-03BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10","","49","2,725.00","7,255","1","7,255","4,530","62.44","2.02","2.31","4.94"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","50","3,600.00","3,600","2","7,200","0","0.00","1.43","61.54","0.18"
"","","36","その他商品","","","","","","","","","4971404318779","","10","","51","6,346.00","6,346","1","6,346","0","0.00","20.41","100.00","0.10"
"","","14","洗濯機","0020","ジャパネット","","","0014","洗濯機","0143","配送・設置料（洗濯機）","2087801028196","配達設置(洗濯機) 自社","10","","52","5,000.00","4,998","1","4,998","-2","-0.04","4.77","100.00","0.08"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10","","53","1,990.00","2,400","2","4,800","820","17.08","20.87","20.87","0.36"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001038","Jｴｱｺﾝ M取外し料金","10","","54","4,500.00","4,500","1","4,500","0","0.00","0.90","38.46","0.18"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028530","ﾘｻｲｸﾙ TV(持込)","10","","55","4,200.00","4,200","1","4,200","0","0.00","18.26","18.26","0.36"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028318","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～40型","10","","56","3,420.00","4,200","1","4,200","780","18.57","18.26","18.26","0.36"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028516","廃家電 引取料(小)","10","","57","500.00","500","5","2,500","0","0.00","10.87","10.87","0.36"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10","","58","6.00","36","51","1,856","1,550","83.51","94.89","94.89","0.03"
"","","49","その他","","","","","0049","その他","0492","部品・交換パーツ","2087801028493","部品･交換ﾊﾟｰﾂ","10","","59","300.00","300","2","600","0","0.00","85.71","100.00","0.01"
"","","49","その他","","","","","0049","その他","0499","その他","2087801100557","ﾎﾟｲﾝﾄｶｰﾄﾞ再発行料","10","","60","43.00","100","1","100","57","57.00","14.29","100.00","0.00"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10","","61","12.00","100","1","100","88","88.00","5.11","5.11","0.03"