﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123755","XRJ-65X95J 4K液晶ﾃﾚﾋﾞ","0","","19","200,260.00","270,909","1","270,909","70,649","26.08","1.32","1.43","31.34"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736135987","KJ-75X80K 液晶ﾃﾚﾋﾞ","0","","20","174,292.00","245,273","1","245,273","70,981","28.94","1.19","1.29","31.34"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736112506","KJ-49X8000H 4Kﾃﾚﾋﾞ","10","","21","85,700.00","113,637","2","227,274","55,874","24.58","1.10","1.20","31.34"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110402","32S24 液晶ﾃﾚﾋﾞ 32V型","0","","22","32,032.00","36,182","6","217,092","24,900","11.47","1.05","1.15","31.34"
"","","06","テレビ","0020","ジャパネット","0000010","CAVｼﾞｬﾊﾟﾝ","0006","テレビ","0061","テレビ台","4571265693376","THRN-150HDｵｰﾃﾞｨｵﾗｯｸ","10","","23","18,408.00","20,187","10","201,866","17,786","8.81","0.98","26.09","1.28"
"","","06","テレビ","0040","東芝","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110396","24S24 液晶ﾃﾚﾋﾞ 24V型","10","","24","21,840.00","25,266","7","176,865","23,985","13.56","0.86","0.93","31.34"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123922","KJ-65X85J 4K液晶ﾃﾚﾋﾞ","0","","25","127,348.00","173,819","1","173,819","46,471","26.74","0.84","0.92","31.34"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019204642","4T-C55DQ2 4K有機ELﾃﾚﾋﾞ","0","","26","112,840.00","163,455","1","163,455","50,615","30.97","0.79","0.86","31.34"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123830","XRJ-50X90J 4K液晶ﾃﾚﾋﾞ","0","","27","123,356.00","162,727","1","162,727","39,371","24.19","0.79","0.86","31.34"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019166230","4T-C48CQ1 48V型 4k有機EL","0","","28","117,520.00","140,728","1","140,728","23,208","16.49","0.68","0.74","31.34"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110365","55Z740X 55型液晶ﾃﾚﾋﾞ","10","","29","104,000.00","134,364","1","134,364","30,364","22.60","0.65","0.71","31.34"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123953","KJ-43X85J 4K液晶ﾃﾚﾋﾞ","0","","30","95,888.00","121,637","1","121,637","25,749","21.17","0.59","0.64","31.34"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028059","配達設置(TV) 自社","10","","31","5,704.76","5,705","21","119,800","0","0.00","0.58","18.80","1.05"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652111492","65M550K 65V液晶ﾃﾚﾋﾞ","0","","32","88,674.00","118,000","1","118,000","29,326","24.85","0.57","0.62","31.34"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110471","32V34 液晶ﾃﾚﾋﾞ 32V型","0","","33","34,944.00","45,273","2","90,546","20,658","22.81","0.44","0.48","31.34"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019167824","2T-C32DE-B 液晶ﾃﾚﾋﾞ 32V型 黒","0","","34","34,320.00","40,728","2","81,456","12,816","15.73","0.40","0.43","31.34"
"","","06","テレビ","0020","ジャパネット","0000064","ｱｲ･ｵｰﾃﾞｰﾀ","0006","テレビ","0062","テレビアクセサリー","4957180150147","HDCY-TUT2K 外付けHDD","0","","35","6,136.00","9,182","8","73,455","24,367","33.17","0.36","34.56","0.35"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019151762","4T-C50CL1 50型4K液晶ﾃﾚﾋﾞ","0","","36","58,240.00","72,727","1","72,727","14,487","19.92","0.35","0.38","31.34"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019157689","4T-C40CL1 液晶ﾃﾚﾋﾞ 40V型","0","","37","57,200.00","68,000","1","68,000","10,800","15.88","0.33","0.36","31.34"
"","","06","テレビ","0020","ジャパネット","0000410","TVS REGZA","0006","テレビ","0060","テレビ本体","4580652110488","40V34 40V型液晶ﾃﾚﾋﾞ","0","","38","45,864.00","58,910","1","58,910","13,046","22.15","0.29","0.31","31.34"
"","","06","テレビ","0020","ジャパネット","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700919","AS-WG1200-DB 壁寄ｽﾀﾝﾄﾞ","10","","39","17,940.00","28,092","2","56,183","20,303","36.14","0.27","7.26","1.28"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4905524894455","RM-PZ110D B ﾘｺﾓﾝ","10","","40","1,601.33","2,390","18","43,020","14,196","33.00","0.21","20.24","0.35"
"","","06","テレビ","0020","ジャパネット","0000235","ﾊｲｾﾝｽｼﾞｬﾊﾟﾝ","0006","テレビ","0060","テレビ本体","4580341984796","40A40G 40V型ﾃﾚﾋﾞ","0","","41","32,760.00","42,546","1","42,546","9,786","23.00","0.21","0.22","31.34"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4582570241268","WS-A800-DB 壁寄せｽﾀﾝﾄﾞ","10","","42","9,100.00","10,000","4","40,000","3,600","9.00","0.19","5.17","1.28"
"","","06","テレビ","0010","ソニー","","","0006","テレビ","0060","テレビ本体","4548736060067","KJ-24W450E HDﾃﾚﾋﾞ","10","","43","29,890.00","39,819","1","39,819","9,929","24.94","0.19","0.21","31.34"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700858","AS-WA800 壁寄ｽﾀﾝﾄﾞ","10","","44","12,500.00","18,182","2","36,364","11,364","31.25","0.18","4.70","1.28"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0061","テレビ台","4548736100336","SU-WL850 壁掛けﾕﾆｯﾄ","10","","45","22,668.00","35,273","1","35,273","12,605","35.74","0.17","4.56","1.28"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4548736067622","RM-PZ130D B ﾘﾓｺﾝ","10","","46","1,716.83","2,567","12","30,800","10,198","33.11","0.15","14.49","0.35"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019167886","2T-C19DE-B 液晶ﾃﾚﾋﾞ 19V型 黒","0","","47","24,960.00","28,909","1","28,909","3,949","13.66","0.14","0.15","31.34"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373800435","FLM-001-BK 壁掛金具","0","","48","15,260.00","23,619","1","23,619","8,359","35.39","0.11","3.05","1.28"
"","","06","テレビ","0020","ジャパネット","0000064","ｱｲ･ｵｰﾃﾞｰﾀ","0006","テレビ","0062","テレビアクセサリー","4957180149110","AVHD-AUTB4S USBﾊｰﾄﾞﾃﾞｨｽｸ","10","","49","13,832.00","20,000","1","20,000","6,168","30.84","0.10","9.41","0.35"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4582570241367","WS-B840-NA 壁寄ｽﾀﾝﾄﾞ","0","","50","17,500.00","20,000","1","20,000","2,500","12.50","0.10","2.58","1.28"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4582570243903","AS-FEL980 Swing L字型収納","0","","51","8,960.00","14,364","1","14,364","5,404","37.62","0.07","1.86","1.28"
"","","06","テレビ","0003","大塔店","0000323","山善","0006","テレビ","0061","テレビ台","4983771088841","CJT-1336(WL) ﾛｰﾎﾞｰﾄﾞ","10","","52","4,368.00","13,637","1","13,637","9,269","67.97","0.07","1.76","1.28"
"","","06","テレビ","","","","","0006","テレビ","0064","保険料（テレビ）","2087801027908","保険料(TV) ｸﾛﾈｺ","10","","53","4,388.00","4,388","3","13,164","0","0.00","0.06","100.00","0.02"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4548736035997","DLC-HX20XF HDMIｹｰﾌﾞﾙ","0","","54","6,619.00","9,880","1","9,880","3,261","33.01","0.05","4.65","0.35"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373800312","STD-001-BK ﾏｳﾝﾄ金具 ｽﾀﾝﾀﾞｰﾄﾞ","10","","55","9,091.00","9,091","1","9,091","0","0.00","0.04","1.17","1.28"
"","","06","テレビ","0080","エレコム","0000105","ｴﾚｺﾑ","0006","テレビ","0062","テレビアクセサリー","4549550134330","DH-MWRYF015BK ﾋﾞﾃﾞｵ変換ｹｰﾌﾞﾙ","10","","56","622.00","1,103","8","8,820","3,844","43.58","0.04","4.15","0.35"
"","","06","テレビ","0050","シャープ","0000167","ｼｬｰﾌﾟ","0006","テレビ","0062","テレビアクセサリー","4974019886664","AN-58RC1 ﾃﾚﾋﾞ用 汎用ﾘﾓｺﾝ","10","","57","3,075.00","3,600","2","7,200","1,050","14.58","0.03","3.39","0.35"
"","","06","テレビ","0010","ソニー","","","0006","テレビ","0062","テレビアクセサリー","4905524807424","DLC-HEU15A HDMIｹｰﾌﾞﾙ","10","","58","1,708.00","2,552","2","5,104","1,688","33.07","0.02","2.40","0.35"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4905524769272","DLC-HEM10 B1 HDMIｹｰﾌﾞﾙ","0","","59","1,387.00","2,039","2","4,077","1,303","31.96","0.02","1.92","0.35"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0062","テレビアクセサリー","4582570241411","WS-B840HLD-B HDDﾎﾙﾀﾞｰ","0","","60","2,800.00","4,000","1","4,000","1,200","30.00","0.02","1.88","0.35"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4905524850529","DLC-HJ20 B HDMIｹｰﾌﾞﾙ","10","","61","1,709.00","2,550","1","2,550","841","32.98","0.01","1.20","0.35"
"","","06","テレビ","0080","エレコム","0000105","ｴﾚｺﾑ","0006","テレビ","0062","テレビアクセサリー","4953103319325","T-KST02-22450WH雷5ｍ","10","","62","1,403.00","2,280","1","2,280","877","38.46","0.01","1.07","0.35"
"","","06","テレビ","0080","エレコム","0000105","ｴﾚｺﾑ","0006","テレビ","0062","テレビアクセサリー","4953103224575","AV-ATLS30BKｱﾝﾃﾅｹｰﾌﾞﾙ","10","","63","770.00","1,380","1","1,380","610","44.20","0.01","0.65","0.35"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700940","AS-KAD980-B AVﾗｯｸ","0","","64","7,180.00","11,637","-1","-11,637","-4,457","38.30","-0.06","-1.50","1.28"
"佐世保本店","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123892","XRJ-55A80J 有機ELﾃﾚﾋﾞ","0","","1","169,868.00","222,714","7","1,558,999","369,923","23.73","17.77","19.53","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736112513","KJ-43X8000H 4Kﾃﾚﾋﾞ","10","","2","71,554.00","95,500","8","764,002","191,570","25.07","8.71","9.57","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123823","XRJ-55X90J 4K液晶ﾃﾚﾋﾞ","0","","3","121,706.00","161,625","4","646,501","159,677","24.70","7.37","8.10","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123885","XRJ-65A80J 有機ELﾃﾚﾋﾞ","0","","4","220,736.00","281,272","2","562,544","121,072","21.52","6.41","7.05","13.20"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110983","55C350X 55型4K液晶ﾃﾚﾋﾞ","10","","5","58,678.00","85,018","5","425,091","131,701","30.98","4.85","5.32","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123939","KJ-55X85J 4K液晶ﾃﾚﾋﾞ","0","","6","101,778.67","138,000","3","414,001","108,665","26.25","4.72","5.19","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736136021","KJ-43X80K 液晶ﾃﾚﾋﾞ","0","","7","85,900.00","118,000","3","354,000","96,300","27.20","4.04","4.43","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736112506","KJ-49X8000H 4Kﾃﾚﾋﾞ","10","","8","85,700.00","112,061","3","336,182","79,082","23.52","3.83","4.21","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123809","XRJ-75X90J 4K液晶ﾃﾚﾋﾞ","0","","9","206,252.00","263,455","1","263,455","57,203","21.71","3.00","3.30","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123861","XRJ-55A90J 有機ELﾃﾚﾋﾞ","0","","10","207,252.00","263,454","1","263,454","56,202","21.33","3.00","3.30","13.20"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652111492","65M550K 65V液晶ﾃﾚﾋﾞ","0","","11","88,674.00","118,000","2","236,000","58,652","24.85","2.69","2.96","13.20"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028066","配達設置(TV) M","10","","12","7,799.68","7,800","28","218,391","0","0.00","2.49","59.36","0.61"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110969","43C350X 43型4K液晶ﾃﾚﾋﾞ","0","","13","58,240.00","69,515","3","208,545","33,825","16.22","2.38","2.61","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736135994","KJ-65X80K 液晶ﾃﾚﾋﾞ","0","","14","134,340.00","188,909","1","188,909","54,569","28.89","2.15","2.37","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736112476","KJ-75X8000H 4Kﾃﾚﾋﾞ","10","","15","134,340.00","172,546","1","172,546","38,206","22.14","1.97","2.16","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736112483","KJ-65X8000H 4Kﾃﾚﾋﾞ","10","","16","114,364.00","151,818","1","151,818","37,454","24.67","1.73","1.90","13.20"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028059","配達設置(TV) 自社","10","","17","4,149.66","4,150","35","145,238","0","0.00","1.66","39.47","0.61"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736112490","KJ-55X8000H 4Kﾃﾚﾋﾞ","0","","18","101,380.00","140,909","1","140,909","39,529","28.05","1.61","1.77","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123946","KJ-50X85J 4K液晶ﾃﾚﾋﾞ","0","","19","102,880.00","135,273","1","135,273","32,393","23.95","1.54","1.69","13.20"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019125428","2T-C42BE1 液晶ﾃﾚﾋﾞ 42V型","10","","20","40,414.00","45,000","3","134,999","13,757","10.19","1.54","1.69","13.20"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110365","55Z740X 55型液晶ﾃﾚﾋﾞ","10","","21","104,000.00","134,364","1","134,364","30,364","22.60","1.53","1.68","13.20"
"","","06","テレビ","0020","ジャパネット","0000410","TVS REGZA","0006","テレビ","0060","テレビ本体","4580652110488","40V34 40V型液晶ﾃﾚﾋﾞ","0","","22","43,732.00","61,161","2","122,321","34,857","28.50","1.39","1.53","13.20"
"","","06","テレビ","0020","ジャパネット","0000235","ﾊｲｾﾝｽｼﾞｬﾊﾟﾝ","0006","テレビ","0060","テレビ本体","4580341984833","75A6G ﾃﾚﾋﾞ 75V型","0","","23","97,098.00","116,000","1","116,000","18,902","16.29","1.32","1.45","13.20"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110402","32S24 液晶ﾃﾚﾋﾞ 32V型","0","","24","32,032.00","36,182","3","108,546","12,450","11.47","1.24","1.36","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736060050","KJ-32W500E HDﾃﾚﾋﾞ","10","","25","37,386.00","48,000","2","95,999","21,227","22.11","1.09","1.20","13.20"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110471","32V34 液晶ﾃﾚﾋﾞ 32V型","0","","26","34,944.00","45,273","2","90,546","20,658","22.81","1.03","1.13","13.20"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019172262","4T-C50DL1 50型4K液晶ﾃﾚﾋﾞ","10","","27","65,520.00","89,819","1","89,819","24,299","27.05","1.02","1.13","13.20"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019167824","2T-C32DE-B 液晶ﾃﾚﾋﾞ 32V型 黒","0","","28","34,060.00","40,728","2","81,456","13,336","16.37","0.93","1.02","13.20"
"","","06","テレビ","0020","ジャパネット","0000010","CAVｼﾞｬﾊﾟﾝ","0006","テレビ","0061","テレビ台","4571265693246","THRN-130HDｵｰﾃﾞｨｵﾗｯｸ","10","","29","15,002.00","18,591","4","74,363","14,355","19.30","0.85","29.20","0.42"
"","","06","テレビ","0020","ジャパネット","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736049734","KJ-32W730E 液晶ﾃﾚﾋﾞ 32V型","0","","30","49,821.00","59,819","1","59,819","9,998","16.71","0.68","0.75","13.20"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019167879","2T-C22DE-W 液晶ﾃﾚﾋﾞ 22V型 白","0","","31","27,664.00","31,637","1","31,637","3,973","12.56","0.36","0.40","13.20"
"","","06","テレビ","0081","朝日木材","","","0006","テレビ","0061","テレビ台","4968373700865","AS-WB850 壁寄ｽﾀﾝﾄﾞ","10","","32","17,500.00","31,637","1","31,637","14,137","44.69","0.36","12.42","0.42"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4905524850505","DLC-HJ15 B HDMIｹｰﾌﾞﾙ","10","","33","1,387.00","2,070","14","28,980","9,562","33.00","0.33","19.25","0.25"
"","","06","テレビ","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0006","テレビ","0060","テレビ本体","4974019167893","2TｰC19DE-W 液晶ﾃﾚﾋﾞ 19V型","0","","34","24,960.00","28,909","1","28,909","3,949","13.66","0.33","0.36","13.20"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4548736067622","RM-PZ130D B ﾘﾓｺﾝ","10","","35","1,728.18","2,584","11","28,420","9,410","33.11","0.32","18.88","0.25"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4582570242906","SVL-001-BK ﾏｳﾝﾄ金具 ｽｲｰﾍﾞﾙ001","0","","36","18,060.00","25,755","1","25,755","7,695","29.88","0.29","10.11","0.42"
"","","06","テレビ","0040","東芝","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110396","24S24 液晶ﾃﾚﾋﾞ 24V型","10","","37","21,840.00","25,273","1","25,273","3,433","13.58","0.29","0.32","13.20"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700940","AS-KAD980-B AVﾗｯｸ","0","","38","7,440.00","12,173","2","24,346","9,466","38.88","0.28","9.56","0.42"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110457","19S24 ﾃﾚﾋﾞ 19V型","0","","39","20,384.00","23,455","1","23,455","3,071","13.09","0.27","0.29","13.20"
"","","06","テレビ","0020","ジャパネット","0000010","CAVｼﾞｬﾊﾟﾝ","0006","テレビ","0061","テレビ台","4571265693376","THRN-150HDｵｰﾃﾞｨｵﾗｯｸ","10","","40","18,408.00","22,728","1","22,728","4,320","19.01","0.26","8.93","0.42"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700858","AS-WA800 壁寄ｽﾀﾝﾄﾞ","10","","41","12,500.00","11,273","2","22,546","-2,454","-10.88","0.26","8.85","0.42"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700216","AS-GD1200-H AVﾗｯｸ","10","","42","13,200.00","22,546","1","22,546","9,346","41.45","0.26","8.85","0.42"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700223","AS-GD1200-L AVﾗｯｸ","10","","43","14,000.00","21,637","1","21,637","7,637","35.30","0.25","8.50","0.42"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4905524850529","DLC-HJ20 B HDMIｹｰﾌﾞﾙ","10","","44","1,709.00","2,550","8","20,400","6,728","32.98","0.23","13.55","0.25"
