移動日,移動元店舗,移動先店舗,商品コード,商品名,商品容量,数量,単価,金額,入力形能,入庫確定
"2022/11/10","630　しみず倉庫","プラファ店","4901080701114","新ポリグリップＳ　７５ｇ","７５ｇ","2","678","1,356","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4901080703316","新ポリグリップ無添加　４０ｇ","４０ｇ","2","421","842","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4903367304872","液体洗たく槽クリーナー５５０ｇ","５５０ｇ","5","83","415","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4960085990527","キズクイックＦｉｔ　指先用","","1","222","222","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250150226","フジビトール点鼻薬　１５ｍｌ","１５ｍｌ","1","251","251","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250177216","トコベール３００Ｅ　２６０ｃｐ","２６０ｃｐ","1","2,897","2,897","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250194114","グラッドル錠　６０錠","６０錠","2","1,121","2,242","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250272119","エピロンエ－　１８ｇ","１８ｇ","2","304","608","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250300119","宝脚　３００錠","３００錠","2","2,500","5,000","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250305312","キヨーレオピンネオｗ　240ml","２４０ｍｌ","1","5,570","5,570","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250306111","ＰＶ　アクティブレインＰ　120粒","１２０粒","1","1,924","1,924","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250854124","プレビジョングリーン末　９０包","９０包","6","1,401","8,406","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250879110","シトリーヌα　１８０ｃｐ","１８０ｃｐ","1","897","897","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4970511410666","ゼントルシロップＫ　１２０ｍｌ","１２０ｍｌ","1","320","320","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4970511910562","ママは看護師さん　局方ガーゼ　１ｍ×３０ｃｍ","１ｍ×３０ｃ","2","50","100","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4970883011577","ガウスバンイン　１３６粒","１３６粒","1","1,174","1,174","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4973202405019","ＡＪＤ　クリーン清浄綿　５０包","５０包","3","284","852","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4975687011389","ペインサール顆粒 ３０包","３０包","1","748","748","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987014016509","バイトゴールド３０００　　100ml","１００ｍｌ","500","37","18,500","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987035085713","オロナインＨ軟膏　１００ｇ","１００ｇ","3","555","1,665","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987036125043","メンタームエプールＦＥ液　１００ｍｌ","１００ｍｌ","3","352","1,056","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987067205202","キャベジンコーワα　３００錠","３００錠","1","1,325","1,325","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987074300556","メディストロクリーム","20 ｇ","2","200","400","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987074300631","新新　プロナＨＤ 30 ｍｌ","３０ｍｌ","1","330","330","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987103047322","シンハイゼリ－顆粒６０Ｐ","６０Ｐ","1","3,238","3,238","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987103047773","ヘパリンＺクリーム　１８ｇ","１８ｇ","2","562","1,124","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987306021259","コーラック　１２０錠","１２０錠","1","1,092","1,092","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987306021402","リポビタンＺＥＲＯ","１００ｍｌ","50","95","4,750","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987402032104","エフストリン３０錠","３０錠","5","370","1,850","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987420050364","養命六神丸　366粒","３６６粒","2","4,802","9,604","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987475119832","パステルシップID1.0％　30枚入","３０枚入","2","350","700","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987547268666","薬湯（漢浴泉）　　　　　　　　　２３．５ＧＸ５包","２３．５×５","3","384","1,152","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987601217852","ステリコットアルファ ５２包","５２包","2","295","590","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987603114531","アイ浄綿　お徳用６０包","６０包","4","309","1,236","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4987533011207","新ピラドンＧカプセル　20CP","２０ＣＰ","2","422","844","ハンディー",""
"2022/11/10","630　しみず倉庫","プラファ店","4970511003042","クイックパッド　ふつう12枚入","１２枚","0","387","0","画面作成",""
"2022/11/10","630　しみず倉庫","プラファ店","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","６０ｍｌ","2","3,132","6,264","画面作成",""
"2022/11/10","630　しみず倉庫","大島店","4970643175617","伊井オブラート　特大丸型１００枚","１００枚","3","105","315","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4970511099373","ＡＪＤエースバン　半透明Ｍ１００枚","１００枚","2","248","496","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4582368480053","水素力　９０カプセル","９０カプセル","1","3,876","3,876","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4955982058012","恵命我神散　散剤　４００ｇ","４００ｇ","1","3,900","3,900","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4968250194213","グラッドル錠　１２０錠","１２０錠","2","1,969","3,938","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4968250199218","エナックＷ　２７０錠","２７０錠","1","1,700","1,700","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4968250199317","エナックＷ　５４０錠","５４０錠","1","3,091","3,091","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4968250260116","レオピンロイヤル　６０ｍｌ","６０ｍｌ","3","4,823","14,469","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4968250281227","キョーレオピンキャプレットＳ 100 錠","１００錠","1","1,368","1,368","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4968250867117","プレビジョン　カルマジン　８００粒","８００粒","2","1,108","2,216","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4968760901493","３Ａアクアマグ　１５０錠","１５０錠","1","678","678","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4970511201370","かぜ・花粉マスク　ふつう　６０枚","６０枚","6","370","2,220","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4970511201530","かぜ・花粉マスク平面　小さめ30枚","３０枚","6","30","180","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4970511910562","ママは看護師さん　局方ガーゼ　１ｍ×３０ｃｍ","１ｍ×３０ｃ","2","50","100","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4970643175648","フクロオブラート　 100 枚","100 枚","1","284","284","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987014012006","ミネドリン　６００ｍｌ","６００ｍｌ","2","858","1,716","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987031002165","新大草延寿丸３２Ｈ","３２Ｈ","2","808","1,616","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987031002172","新大草延寿丸６４Ｈ","６４Ｈ","1","1,414","1,414","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987103043928","ワムナールＤＸ□　６５ｇ","６５　ｇ","2","518","1,036","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987103049241","ヘパリーゼＧＴ２７０錠","２７０錠","1","2,800","2,800","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987103049357","コンドロイチンＺＳ１５０錠","１５０錠","1","2,350","2,350","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987103049371","コンドロイチンＺＳ　４５０錠","４５０錠","2","6,000","12,000","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987307240871","エバージェル V □注入軟膏２０ G","２０ｇ","1","391","391","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987316017013","新トニン咳止め液　６０ｍｌ","６０ｍｌ","5","554","2,770","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987402032104","エフストリン３０錠","３０錠","1","370","370","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987420050340","養命六神丸　196粒","１９６粒","1","2,857","2,857","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987475118491","パステルＥα　 140 枚","１４０枚","3","453","1,359","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987487102723","タカミツクールリフェンダ　６枚","６枚","20","70","1,400","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987533012327","アスミンＡ顆粒１８包","１８Ｈ","2","411","822","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4987533012358","アスミンＢ顆粒　１８Ｈ","１８Ｈ","2","411","822","ハンディー",""
"2022/11/10","630　しみず倉庫","大島店","4515748001807","アバロンプレミアム大容量　 180 粒","１８０粒","1","5,400","5,400","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4970643175617","伊井オブラート　特大丸型１００枚","１００枚","3","105","315","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4955273801020","イオナ　エフ　ジェルクレンジング","９５ｇ","1","900","900","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4510759690026","ドーパーパストリーゼ　1Ｌ替え","１ｌ","3","850","2,550","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4510759790016","ドーバーパストリ－ゼ７７ヘッド付 500ml","５００ｍｌ","5","670","3,350","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4510759790023","ﾄﾞ-ﾊﾞ- ﾊﾞｽﾄﾘ-ｾﾞ77 替　500ml","５００ｍｌ","5","624","3,120","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4510759890013","ドーパーパストリーゼ　 5L","５Ｌ","1","2,750","2,750","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4571310341078","ウィルスバリアノヴァハンドフォーム 80ML","８０ｍｌ","3","1,020","3,060","ハンディー",""
"2022/11/10","630　しみず倉庫","砺波店","4571310341122","ウィルスバリアノヴァ液体消臭ミストタイプ 2L","２Ｌ","1","6,490","6,490","ハンディー",""
