仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987306009646","大正漢方胃腸薬　２０包","10.00","-1.00","798.00","-798","1408","-1408","-610","43.32"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987306045156","パブロンゴールドＡ＜微粒＞　４４包","10.00","-1.00","1375.00","-1375","1848","-1848","-473","25.6"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987402032104","エフストリン ３０錠","10.00","-1.00","587.00","-587","1342","-1342","-755","56.26"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987433120054","プラセントップ液 ３０ｍｌ","10.00","-20.00","310.00","-6200","1018","-20360","-14160","69.55"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987469003529","コフダンＡＣうがい薬 １００ｍｌ","10.00","-2.00","360.00","-720","968","-1936","-1216","62.81"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987475118491","パステルＥα１４０枚","10.00","-3.00","453.00","-1359","877","-2631","-1272","48.35"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987487102754","リフェンダＩＤ　０．５％６枚","10.00","-20.00","80.00","-1600","206","-4120","-2520","61.17"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987533012358","アスミンＢ顆粒 １８包","10.00","-1.00","411.00","-411","1760","-1760","-1349","76.65"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987533012419","アスミンＭ顆粒 １８包","10.00","-1.00","400.00","-400","1760","-1760","-1360","77.27"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","04","化粧品","4515748001791","プレミアム １０エミュークリーム１５０ｇ","10.00","-2.00","3230.00","-6460","7700","-15400","-8940","58.05"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250174222","ワクナガ胃腸薬Ｕ　３６包","10.00","-2.00","669.00","-1338","2564","-5128","-3790","73.91"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250177216","トコベール３００Ｅ　２６０ｃｐ","10.00","-3.00","2897.00","-8691","13670","-41010","-32319","78.81"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250199119","エナックＷ　１２６錠","10.00","-1.00","927.00","-927","3204","-3204","-2277","71.07"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250199317","エナックＷ　５４０錠","10.00","-1.00","3091.00","-3091","10679","-10679","-7588","71.06"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250219220","ボンエナＣａ微粒１２０包","10.00","-1.00","1923.00","-1923","6600","-6600","-4677","70.86"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250224118","フジビトール　２００カプセル","10.00","-1.00","2973.00","-2973","9350","-9350","-6377","68.2"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250245212","キョ－チルべｓクリーム　１８ｇ","10.00","-2.00","512.00","-1024","1760","-3520","-2496","70.91"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250266118","キヨーレオピンＮＥＯ　６０ｍｌ","10.00","-2.00","1445.00","-2890","3300","-6600","-3710","56.21"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250279118","湧永プレビジョン　スイ－トブロッカ－Ｇ　９０錠","8.00","-2.00","3718.00","-3718","12528","-12528","-8810","70.32"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250281227","キョーレオピンキャプレットＳ  100  錠","10.00","-1.00","1368.00","-1368","3630","-3630","-2262","62.31"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250281326","キヨーレオピンキャプレットＳ２００錠","10.00","-1.00","2326.00","-2326","6380","-6380","-4054","63.54"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250293312","レオピンロイヤルキャプレット　２００錠","10.00","-1.00","8717.00","-8717","18370","-18370","-9653","52.55"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250303110","眠りエール ３０日分（４５カプセル×２袋）","8.00","-1.00","1730.00","-1730","5832","-5832","-4102","70.34"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250306210","ＰＶアクティブレインプレミアム３６０粒入","8.00","-1.00","4744.00","-4744","15984","-15984","-11240","70.32"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250358110","湧永田七　分包　６０包","8.00","-1.00","2773.00","-2773","10260","-10260","-7487","72.97"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250820211","湧永 八味地黄丸 ９００丸","10.00","-1.00","1833.00","-1833","5767","-5767","-3934","68.22"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250840417","人参牛黄カプセル　８０カプセル","10.00","-1.00","22127.00","-22127","56531","-56531","-34404","60.86"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250849113","セキセチンＳＰ錠 ３２錠","10.00","-2.00","438.00","-876","1650","-3300","-2424","73.45"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250854124","プレビジョングリーン末　９０包","8.00","-6.00","1401.00","-8406","5184","-31104","-22698","72.97"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250867117","プレビジョン　カルマジン　８００粒","8.00","-1.00","1108.00","-1108","4104","-4104","-2996","73"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250868114","プレビジョン　ウリラックス　１２０粒","8.00","-1.00","1859.00","-1859","6264","-6264","-4405","70.32"
"2022/07/13","639　大島店","0312","ジョヴィＪＯＶＹ","90","湧永製品","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10.00","-2.00","350.00","-700","1320","-2640","-1940","73.48"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4510759790016","ドーバーパストリ－ゼ ５００ｍｌ本体","8.00","3.00","695.00","2085","1213","3639","1554","42.7"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4524326100115","ユウキ　徳用体脂肪ダイエットティー　３ｇ×６０包","8.00","3.00","289.00","867","429","1287","420","32.63"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4573204100013","ビタミンＣプレミオ３００カプセル","8.00","1.00","3675.00","3675","7938","7938","4263","53.7"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4582368480190","プラズマローゲン　６０粒","8.00","1.00","2666.00","2666","6480","6480","3814","58.86"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4954097901701","秘境黒部天然水 ５００ｍｌ","8.00","10.00","61.00","610","100","1000","390","39"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4954097915456","エブリサポート 経口補水液 ５００ｍｌ","8.00","72.00","132.00","4752","298","10728","5976","55.7"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4968250303219","眠りエール１５日分（４５カプセル）","8.00","2.00","865.00","1730","2916","5832","4102","70.34"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4987103043119","コンドロマックス濃縮液 潤甦 ７２０ｍｌ","8.00","1.00","2500.00","2500","5400","5400","2900","53.7"
"2022/07/13","639　大島店","0990","しみず倉庫","01","食品","4993387020012","タヒボＮＥＷＥＸプラス３０包","8.00","2.00","8750.00","17500","27000","54000","36500","67.59"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4515748001852","プレミアム１００エミューエッセンス１５ｍｌ","10.00","1.00","2400.00","2400","5500","5500","3100","56.36"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4901080703415","新ポリグリップ無添加　７５ｇ","10.00","2.00","666.00","1332","1078","2156","824","38.22"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4901080726414","ポリデント　酵素入り　１０８錠＋６錠","10.00","3.00","595.00","1785","833","2499","714","28.57"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4901080726513","部分入れ歯用ポリデント増量１０８＋６錠","10.00","2.00","595.00","1190","833","1666","476","28.57"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4954097914459","植物石鹸ＮＹ ４個パック","10.00","4.00","102.00","408","140","560","152","27.14"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4970511099359","ＡＪＤ　エースバン　Ｍ３０枚","10.00","4.00","85.00","340","275","1100","760","69.09"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4970511910586","ママは看護師さん　ガーゼ１０ｍ×３０ｃｍ","10.00","2.00","290.00","580","693","1386","806","58.15"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4970511930010","ママは看護師さんワンタッチパッドＭ６枚","10.00","4.00","157.00","628","418","1672","1044","62.44"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4970883012451","防水ワンタッチパッドＳ８枚","10.00","2.00","192.00","384","492","984","600","60.98"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4971159016166","奥田薬品　不織布テ－プ　２５ｍｍ×９ｍ","10.00","2.00","109.00","218","312","624","406","65.06"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4978022101011","新タイムリ－フレッシュ本体","10.00","3.00","76.00","228","107","321","93","28.97"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4978022101516","タイムリーフレッシュ詰替用５００ｍｌ","10.00","4.00","67.00","268","96","384","116","30.21"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4987103048732","マスデントプロ　 50 ｇ","10.00","1.00","900.00","900","1980","1980","1080","54.55"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4987103051268","ゼリアＺＳサポーターＬ","10.00","2.00","1613.00","3226","2838","5676","2450","43.16"
"2022/07/13","639　大島店","0990","しみず倉庫","02","日用雑貨","4987603114531","アイ浄綿　お徳用６０包","10.00","1.00","309.00","309","657","657","348","52.97"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","0000049243710","エスエスイブＡ錠　４８錠","10.00","3.00","520.00","1560","767","2301","741","32.2"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4955982030131","恵命我神散Ｓ細粒３ｇ×６０包入","10.00","1.00","2470.00","2470","4180","4180","1710","40.91"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4955982058012","恵命我神散　散剤　４００ｇ","10.00","1.00","3900.00","3900","6380","6380","2480","38.87"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4975687011389","ペインサール顆粒     ３０包","10.00","2.00","725.00","1450","2017","4034","2584","64.06"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4975687013178","ノーエチ　デンタルクリーム","10.00","2.00","341.00","682","731","1462","780","53.35"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987014016707","新バイトゴ－ルド３０００ドリンク５０本","10.00","5.00","1850.00","9250","4158","20790","11540","55.51"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987014063701","ビワ湖浣腸３０　３０ｇ×１２個","10.00","5.00","235.00","1175","817","4085","2910","71.24"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987031002172","新大草延寿丸 ６４包","10.00","3.00","1414.00","4242","3080","9240","4998","54.09"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987031003018","新大草延寿丸 ２６００丸","10.00","1.00","2129.00","2129","5060","5060","2931","57.92"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987031114103","ラクモント整腸薬１３０錠","10.00","1.00","675.00","675","1650","1650","975","59.09"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987067204700","キャベジンコーワα　１００錠","10.00","1.00","660.00","660","1078","1078","418","38.78"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987074300556","メディストロクリーム","10.00","1.00","200.00","200","1760","1760","1560","88.64"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987084418470","サンテアスティクール（新）　１２ｍｌ","10.00","3.00","286.00","858","437","1311","453","34.55"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103034704","セルメＥＣ顆粒　９０包","10.00","1.00","2680.00","2680","7370","7370","4690","63.64"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103036197","新ローヤルゼロントＢ　１００ｍｌ×５０本","10.00","1.00","3850.00","3850","8250","8250","4400","53.33"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103046783","ゼリア新薬ハイゼリーＢドリンク３本パック","10.00","2.00","450.00","900","1155","2310","1410","61.04"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103049210","ヘパリ－ゼＧＴ８０錠","10.00","1.00","1097.00","1097","2475","2475","1378","55.68"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103051589","コンドロアミノＣａ錠　１８０錠","10.00","2.00","2240.00","4480","4928","9856","5376","54.55"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987154601023","クールティアＶ１２　１５ｍｌ","10.00","2.00","323.00","646","1078","2156","1510","70.04"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987154663687","アウゲＦＸ 15 ｍｌ","10.00","4.00","143.00","572","327","1308","736","56.27"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987239186162","カゼリックＷ液 小児用 ６本","10.00","2.00","1080.00","2160","2420","4840","2680","55.37"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987306001251","アイリス４０　１４ｍｌ","10.00","2.00","480.00","960","1320","2640","1680","63.64"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987306009646","大正漢方胃腸薬　２０包","10.00","1.00","798.00","798","1408","1408","610","43.32"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987306045156","パブロンゴールドＡ＜微粒＞　４４包","10.00","1.00","1375.00","1375","1848","1848","473","25.6"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987402032104","エフストリン ３０錠","10.00","1.00","587.00","587","1342","1342","755","56.26"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987433120054","プラセントップ液 ３０ｍｌ","10.00","20.00","310.00","6200","1018","20360","14160","69.55"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987469003529","コフダンＡＣうがい薬 １００ｍｌ","10.00","2.00","360.00","720","968","1936","1216","62.81"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987475118491","パステルＥα１４０枚","10.00","3.00","453.00","1359","877","2631","1272","48.35"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987487102754","リフェンダＩＤ　０．５％６枚","10.00","20.00","80.00","1600","206","4120","2520","61.17"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987533012358","アスミンＢ顆粒 １８包","10.00","1.00","411.00","411","1760","1760","1349","76.65"
"2022/07/13","639　大島店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987533012419","アスミンＭ顆粒 １８包","10.00","1.00","400.00","400","1760","1760","1360","77.27"
"2022/07/13","639　大島店","0990","しみず倉庫","04","化粧品","4515748001791","プレミアム １０エミュークリーム１５０ｇ","10.00","2.00","3230.00","6460","7700","15400","8940","58.05"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250174222","ワクナガ胃腸薬Ｕ　３６包","10.00","2.00","669.00","1338","2564","5128","3790","73.91"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250177216","トコベール３００Ｅ　２６０ｃｐ","10.00","3.00","2897.00","8691","13670","41010","32319","78.81"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250199119","エナックＷ　１２６錠","10.00","1.00","927.00","927","3204","3204","2277","71.07"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250199317","エナックＷ　５４０錠","10.00","1.00","3091.00","3091","10679","10679","7588","71.06"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250219220","ボンエナＣａ微粒１２０包","10.00","1.00","1923.00","1923","6600","6600","4677","70.86"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250224118","フジビトール　２００カプセル","10.00","1.00","2973.00","2973","9350","9350","6377","68.2"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250245212","キョ－チルべｓクリーム　１８ｇ","10.00","2.00","512.00","1024","1760","3520","2496","70.91"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250266118","キヨーレオピンＮＥＯ　６０ｍｌ","10.00","2.00","1445.00","2890","3300","6600","3710","56.21"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250279118","湧永プレビジョン　スイ－トブロッカ－Ｇ　９０錠","8.00","2.00","3718.00","3718","12528","12528","8810","70.32"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250281227","キョーレオピンキャプレットＳ  100  錠","10.00","1.00","1368.00","1368","3630","3630","2262","62.31"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250281326","キヨーレオピンキャプレットＳ２００錠","10.00","1.00","2326.00","2326","6380","6380","4054","63.54"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250293312","レオピンロイヤルキャプレット　２００錠","10.00","1.00","8717.00","8717","18370","18370","9653","52.55"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250303110","眠りエール ３０日分（４５カプセル×２袋）","8.00","3.00","3460.00","5190","11664","17496","12306","70.34"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250306210","ＰＶアクティブレインプレミアム３６０粒入","8.00","1.00","4744.00","4744","15984","15984","11240","70.32"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250358110","湧永田七　分包　６０包","8.00","1.00","2773.00","2773","10260","10260","7487","72.97"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250820211","湧永 八味地黄丸 ９００丸","10.00","1.00","1833.00","1833","5767","5767","3934","68.22"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250840417","人参牛黄カプセル　８０カプセル","10.00","1.00","22127.00","22127","56531","56531","34404","60.86"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250849113","セキセチンＳＰ錠 ３２錠","10.00","2.00","438.00","876","1650","3300","2424","73.45"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250854124","プレビジョングリーン末　９０包","8.00","6.00","1401.00","8406","5184","31104","22698","72.97"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250867117","プレビジョン　カルマジン　８００粒","8.00","1.00","1108.00","1108","4104","4104","2996","73"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250868114","プレビジョン　ウリラックス　１２０粒","8.00","1.00","1859.00","1859","6264","6264","4405","70.32"
"2022/07/13","639　大島店","0990","しみず倉庫","90","湧永製品","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10.00","2.00","350.00","700","1320","2640","1940","73.48"
"2022/07/13","063　ミラドラ","0527","福地製薬","03","ＯＴＣ医薬品類","4987469061222","コフジスうがい薬　１３０ｍｌ","10.00","5.00","225.00","1125","393","1965","840","42.75"
"2022/07/13","063　ミラドラ","0527","福地製薬","03","ＯＴＣ医薬品類","4987469518009","ナチュラーゼＬＸ　３６０錠","10.00","10.00","870.00","8700","1848","18480","9780","52.92"
"2022/07/13","063　ミラドラ","0527","福地製薬","03","ＯＴＣ医薬品類","4987469518016","ナチュラーゼＳ錠　３６０錠","10.00","10.00","480.00","4800","877","8770","3970","45.27"
"2022/07/13","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987045050169","漢方セラピー　半夏厚朴湯　24包","10.00","-1.00","1100.00","-1100","1650","-1650","-550","33.33"
"2022/07/13","566　五位田店","0329","全薬工業","02","日用雑貨","4987305020338","全薬デンキュアＳ　１２０ｇ","10.00","12.00","886.00","10632","1340","16080","5448","33.88"
"2022/07/13","566　五位田店","0329","全薬工業","04","化粧品","4987305040114","ロモコートＰ 180ML","10.00","24.00","746.00","17904","1584","38016","20112","52.9"
"2022/07/13","566　五位田店","0627","湧永製薬","90","湧永製品","4968250190215","トコベールＥ　２００カプセル","10.00","12.00","2265.00","27180","0","0","-27180","0"
"2022/07/13","566　五位田店","0771","ジョイックス","02","日用雑貨","4987305020338","全薬デンキュアＳ　１２０ｇ","10.00","-12.00","886.00","-10632","1340","-16080","-5448","33.88"
"2022/07/13","566　五位田店","0771","ジョイックス","03","ＯＴＣ医薬品類","4987305116413","小児用ジキニンシロップ　３０ｍｌ","10.00","-96.00","226.00","-21696","261","-25056","-3360","13.41"
"2022/07/13","566　五位田店","0771","ジョイックス","04","化粧品","4987305040114","ロモコートＰ 180ML","10.00","-24.00","746.00","-17904","1584","-38016","-20112","52.9"
"2022/07/13","566　五位田店","0771","ジョイックス","90","湧永製品","4968250190215","トコベールＥ　２００カプセル","10.00","-12.00","2265.00","-27180","0","0","27180","0"
"2022/07/13","566　五位田店","0992","水野倉庫","01","食品","4968250300119","宝脚　３００錠","8.00","6.00","2530.00","15180","8424","50544","35364","69.97"
"2022/07/13","566　五位田店","0992","水野倉庫","90","湧永製品","4968250275219","キヨーレオピン　１２０ｍｌ","10.00","6.00","2871.00","17226","6655","39930","22704","56.86"
"2022/07/13","566　五位田店","0992","水野倉庫","90","湧永製品","4968250275318","キヨーレオピン　２４０ｍｌ","10.00","12.00","5063.00","60756","11737","140844","80088","56.86"
"2022/07/13","566　五位田店","0992","水野倉庫","90","湧永製品","4968250276216","レオピンファイブ　１２０ｍｌ","10.00","3.00","5300.00","15900","12100","36300","20400","56.2"
"2022/07/13","566　五位田店","0992","水野倉庫","90","湧永製品","4968250365118","プライムエグゼ　４０包","8.00","2.00","1945.00","3890","7128","14256","10366","72.71"
"2022/07/13","566　五位田店","0992","水野倉庫","90","湧永製品","4968250880116","湧永　半夏白朮天麻湯Ａエキス細粒　４５包","10.00","6.00","1414.00","8484","4400","26400","17916","67.86"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","01","食品","4524326300164","黒糖もろみ酢　７２０ＭＬ","8.00","12.00","698.00","8376","1382","16584","8208","49.49"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","02","日曜雑貨","4530883502576","宮島シームレスサポーター　手の甲１枚","10.00","10.00","266.00","2660","627","6270","3610","57.58"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","02","日曜雑貨","4957584003391","冷却シート１０時間　こども用","10.00","5.00","160.00","800","327","1635","835","51.07"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","02","日曜雑貨","4970643175631","伊井フクロオブラ－ト　５０枚","8.00","10.00","150.00","1500","367","3670","2170","59.13"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","02","日曜雑貨","4971159015015","ＡＪＤ     水枕","10.00","5.00","860.00","4300","1970","9850","5550","56.35"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","02","日曜雑貨","4973202405019","ＡＪＤ　クリーン清浄綿　５０包","10.00","3.00","284.00","852","657","1971","1119","56.77"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","02","日曜雑貨","4987603114531","アイ浄綿　お徳用６０包","10.00","8.00","309.00","2472","657","5256","2784","52.97"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4944661145419","ラクペタンエキ１００ｍｌ","10.00","5.00","195.00","975","547","2735","1760","64.35"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4960085900403","アトレチオン　ＬＸ　液剤　３０ｍｌ","10.00","10.00","348.00","3480","836","8360","4880","58.37"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4970511410666","ゼントルシロップＫ　１２０ｍｌ","10.00","10.00","320.00","3200","1628","16280","13080","80.34"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4975687013178","ノーエチ　デンタルクリーム　５ｇ","10.00","12.00","341.00","4092","731","8772","4680","53.35"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987014090202","新バイトゴールドライト１００ｍｌ","10.00","50.00","36.00","1800","110","5500","3700","67.27"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987037862459","Ｖクイック鎮痛薬　６０錠","10.00","5.00","395.00","1975","1078","5390","3415","63.36"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987076505041","マスラックＧＯＬＤ","10.00","3.00","2153.00","6459","4378","13134","6675","50.82"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987239137126","カゼリックＣ錠　８０錠","10.00","5.00","488.00","2440","2145","10725","8285","77.25"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987239186117","カゼリック液Ｗ小児用　 30 ｍｌ","10.00","12.00","180.00","2160","437","5244","3084","58.81"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987307000147","セイヨン総合かぜ薬　１２０錠","10.00","10.00","263.00","2630","1078","10780","8150","75.6"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987307240871","エバージェル V □注入軟膏２０ G","10.00","5.00","391.00","1955","1265","6325","4370","69.09"
"2022/07/13","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987475118491","パステルＥα　 140 枚","10.00","6.00","453.00","2718","877","5262","2544","48.35"
"2022/07/13","630　しみず倉庫","0411","大正製薬","03","ＯＴＣ医薬品類","4987306001251","アイリス４０　１４ｍｌ","10.00","5.00","480.00","2400","1320","6600","4200","63.64"
