﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027779","注文品 その他","10","","92","0.00","0","0","0","0","0.00","0.00","0.00","0.51"
"大塔店","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123939","KJ-55X85J 4K液晶ﾃﾚﾋﾞ","0","","1","90,392.00","122,001","5","610,003","158,043","25.91","37.96","40.69","17.34"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123823","XRJ-55X90J 4K液晶ﾃﾚﾋﾞ","0","","2","110,368.00","141,091","3","423,274","92,170","21.78","26.34","28.24","17.34"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","4549873142470","PV-BHL3000J N ｽﾃｨｯｸｸﾘｰﾅｰ 金","0","","3","18,616.00","27,254","12","327,052","103,660","31.70","27.60","42.08","8.99"
"","","12","冷蔵庫","0020","ジャパネット","0000355","日立","0012","冷蔵庫","0121","冷蔵庫（～499L）","4549873135069","R-K40RJ T 401L冷蔵庫右","10","","4","91,000.00","136,182","2","272,364","90,364","33.18","44.27","100.00","3.15"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","4549873142487","PV-BHL3000J R ｽﾃｨｯｸｸﾘｰﾅｰ 赤","0","","5","18,616.00","27,163","10","271,633","85,473","31.47","22.92","34.95","8.99"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123892","XRJ-55A80J 有機ELﾃﾚﾋﾞ","0","","6","150,308.00","208,909","1","208,909","58,601","28.05","13.00","13.94","17.34"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736135994","KJ-65X80K 液晶ﾃﾚﾋﾞ","0","","7","134,340.00","188,909","1","188,909","54,569","28.89","11.75","12.60","17.34"
"","","12","冷蔵庫","0020","ジャパネット","0000355","日立","0012","冷蔵庫","0122","冷蔵庫（～599L）","4549873138091","R-HS52RGL(N) 冷蔵庫 520L 左開き","10","","8","120,016.00","163,455","1","163,455","43,439","26.58","26.57","50.00","3.78"
"","","12","冷蔵庫","0020","ジャパネット","0000355","日立","0012","冷蔵庫","0122","冷蔵庫（～599L）","4549873138084","R-HS52RG(N) 冷蔵庫 520L 右開き","10","","9","120,016.00","163,455","1","163,455","43,439","26.58","26.57","50.00","3.78"
"","","16","クリーナー","0020","ジャパネット","0000024","iRobot社","0016","クリーナー","0162","ふとん・ロボット掃除機","0885155007346","R980060 ﾙﾝﾊﾞ980","10","","10","28,080.00","42,545","3","127,635","43,395","34.00","10.77","77.91","1.89"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185485","HCS-03BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10","","11","2,933.00","8,164","13","106,132","68,003","64.07","8.96","13.66","8.99"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","5025155075470","AM09 BI N Hot+Cool ﾌﾞﾗｯｸ･ｱｲｱﾝ","0","","12","21,320.00","31,637","3","94,911","30,951","32.61","34.38","34.38","3.19"
"","","17","エアコン","0020","ジャパネット","0000347","東芝","0017","エアコン","0172","エアコン（～１０畳）","4904530104985","RAS-J281PT 10畳用 ｴｱｺﾝ","0","","13","48,880.00","90,728","1","90,728","41,848","46.12","31.93","100.00","1.05"
"","","17","エアコン","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0017","エアコン","0170","エアコン（～６畳）","4573535254232","AJT22ZCS-W 6畳用 ｴｱｺﾝ","0","","14","52,000.00","90,727","1","90,727","38,727","42.69","31.93","100.00","1.05"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0","","15","3,224.00","6,476","14","90,657","45,521","50.21","34.50","34.50","3.04"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4962365031159","AEH-2G10BJ(G) 遠赤ｸﾞﾗﾌｧｲﾄﾋｰﾀｰ 緑","0","","16","16,380.00","27,255","3","81,765","32,625","39.90","29.61","29.61","3.19"
"","","16","クリーナー","0010","ソニー","0000347","東芝","0017","エアコン","0171","エアコン（～８畳）","4904530105005","RAS-J251PT 8畳用 ｴｱｺﾝ","0","","17","41,600.00","81,637","1","81,637","40,037","49.04","6.89","53.58","1.76"
"","","16","クリーナー","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","5025155071724","SV21HEPABU ｺｰﾄﾞﾚｽｸﾘｰﾅｰ ﾌﾞﾙｰ","0","","18","24,058.00","36,182","2","72,364","24,248","33.51","6.11","9.31","8.99"
"","","17","エアコン","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0017","エアコン","0171","エアコン（～８畳）","4974019218021","AY-P25TD 8畳ｴｱｺﾝ","10","","19","40,040.00","70,726","1","70,726","30,686","43.39","24.89","46.42","1.76"
"","","06","テレビ","0020","ジャパネット","0000347","東芝","0006","テレビ","0060","テレビ本体","4580652110969","43C350X 43型4K液晶ﾃﾚﾋﾞ","0","","20","58,240.00","67,999","1","67,999","9,759","14.35","4.23","4.54","17.34"
"","","16","クリーナー","0020","ジャパネット","0000347","東芝","0016","クリーナー","0161","キャニスター型クリーナー","4904550975831","VC-JS6000(R)ﾄﾙﾈｵ","10","","21","20,602.00","29,981","2","59,962","18,758","31.28","5.06","47.54","1.46"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873161693","MRO-JT232R ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","0","","22","19,864.00","29,073","2","58,145","18,417","31.67","22.43","50.70","1.33"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147533","JTM2210G 6層毛布S銀","0","","23","3,224.00","6,573","8","52,581","26,789","50.95","20.01","20.01","3.04"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0131","炊飯器","4549873141206","RZ-TS105M K IH炊飯器5.5合 黒","0","","24","15,205.00","23,618","2","47,236","16,826","35.62","18.22","57.90","0.94"
"","","13","調理家電","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0012","冷蔵庫","0120","冷蔵庫（～399L）","4974019205755","冷凍庫 FJ-HF13H-W","0","","25","37,960.00","44,364","1","44,364","6,404","14.44","17.11","100.00","0.51"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365070400","AET-G13B(G) ﾄｰｽﾀｰ 4枚焼き 緑","10","","26","9,006.00","14,061","3","42,182","15,164","35.95","16.27","36.78","1.33"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260132966","KJ19002C 6層ﾗｸﾞ 3帖 灰","10","","27","5,638.00","12,709","3","38,127","21,213","55.64","14.51","14.51","3.04"
"","","16","クリーナー","0020","ジャパネット","0000136","ｹﾙﾋｬｰ","0016","クリーナー","0163","高圧洗浄機・スチームクリーナー","4054278848280","JTKｻｲﾚﾝﾄS 高圧洗浄機","10","","28","10,785.00","18,164","2","36,328","14,758","40.62","3.07","100.00","0.42"
"","","16","クリーナー","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0016","クリーナー","0161","キャニスター型クリーナー","5025155030455","CY24FF 掃除機","10","","29","22,615.00","36,182","1","36,182","13,567","37.50","3.05","28.69","1.46"
"","","16","クリーナー","0020","ジャパネット","0000024","iRobot社","0016","クリーナー","0162","ふとん・ロボット掃除機","0885155017741","e515060 ﾛﾎﾞｯﾄ掃除機 ﾙﾝﾊﾞ","0","","30","16,640.00","36,182","1","36,182","19,542","54.01","3.05","22.09","1.89"
"","","08","オーディオ","0010","ソニー","0000192","ｿﾆｰ","0008","オーディオ","0086","ヘッドホン","4548736058798","SMR-10 BC 集音器","10","","31","26,250.00","35,000","1","35,000","8,750","25.00","100.00","100.00","0.40"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000079","ｱﾗﾐｯｸ","0019","理美容・健康・スポーツ","0192","美容・ドライヤー","4967934602440","JSNB2-GS ｼｬﾜｰﾍｯﾄﾞ銀","0","","32","5,720.00","11,392","3","34,176","17,016","49.79","22.07","55.95","0.71"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028066","配達設置(TV) M","10","","33","5,675.83","5,676","6","34,055","0","0.00","2.12","89.10","0.44"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","5025155075463","AM09 WN N Hot+Cool ﾎﾜｲﾄ･ﾆｯｹﾙ","0","","34","21,320.00","31,637","1","31,637","10,317","32.61","11.46","11.46","3.19"
"","","06","テレビ","","","","","","","","","4582570241992","","10","","35","31,637.00","31,637","1","31,637","0","0.00","1.97","100.00","0.37"
"","","06","テレビ","","","","","","","","","4582570241992","","10","","36","31,637.00","31,637","1","31,637","0","0.00","1.97","252.17","0.15"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","","","0019","理美容・健康・スポーツ","0191","シェーバー","4210201250296","50-B1000s ｼｪｰﾊﾞｰ ｼﾘｰｽﾞ5","0","","37","4,836.00","7,764","4","31,054","11,710","37.71","20.06","39.10","0.92"
"","","16","クリーナー","0020","ジャパネット","0000347","東芝","0016","クリーナー","0161","キャニスター型クリーナー","4904550975879","VC-JS6000(P) ﾄﾙﾈｵ","10","","38","20,602.00","29,981","1","29,981","9,379","31.28","2.53","23.77","1.46"
"","","04","記録メディア","0020","ジャパネット","0000064","ｱｲ･ｵｰﾃﾞｰﾀ","0004","記録メディア","0040","記録メディア","4957180154442","PLUT-2KJN 録画用HDD","10","","39","6,760.00","9,091","3","27,272","6,992","25.64","100.00","100.00","0.32"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016969","RM-FJ21 S ｼｪｰﾊﾞｰ 銀","0","","40","5,866.00","9,073","3","27,219","9,621","35.35","17.58","34.27","0.92"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000079","ｱﾗﾐｯｸ","0019","理美容・健康・スポーツ","0192","美容・ドライヤー","4967934602433","JSNB2-CW ｼｬﾜｰﾍｯﾄﾞ白","0","","41","5,720.00","13,455","2","26,909","15,469","57.49","17.38","44.05","0.71"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4962365031173","AEH-G104F(SW) 遠赤ｸﾞﾗﾌｧｲﾄﾋｰﾀｰ","0","","42","8,008.00","12,546","2","25,092","9,076","36.17","9.09","9.09","3.19"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0131","炊飯器","4549873141213","RZ-TS105M R IH炊飯器5.5合 赤","0","","43","15,205.00","23,619","1","23,619","8,414","35.62","9.11","28.95","0.94"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4548848882090","MCK40X-W 加湿空気清浄機","0","","44","16,640.00","22,709","1","22,709","6,069","26.73","8.23","8.23","3.19"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007165","KJ19002B 6層ﾗｸﾞ 3帖 ﾌﾞﾗｳﾝ","10","","45","5,638.00","10,897","2","21,794","10,518","48.26","8.29","8.29","3.04"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028516","廃家電 引取料(小)","10","","46","819.00","819","26","21,294","0","0.00","21.79","21.79","1.13"
"","","06","テレビ","0020","ジャパネット","0000010","CAVｼﾞｬﾊﾟﾝ","0006","テレビ","0061","テレビ台","4571265693246","THRN-130HDｵｰﾃﾞｨｵﾗｯｸ","10","","47","17,472.00","20,000","1","20,000","2,528","12.64","1.24","52.38","0.44"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4974019164298","KI-NS40 加湿空気清浄機","0","","48","13,364.00","19,982","1","19,982","6,618","33.12","7.24","7.24","3.19"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007134","KJ19001B 6層ﾗｸﾞ2帖 茶","10","","49","4,063.00","9,982","2","19,964","11,838","59.30","7.60","7.60","3.04"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027779","注文品 その他","10","","50","7,738.50","9,673","2","19,346","3,869","20.00","100.00","100.00","0.22"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10","","51","1,990.00","2,400","8","19,200","3,280","17.08","19.64","19.64","1.13"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700858","AS-WA800 壁寄ｽﾀﾝﾄﾞ","10","","52","13,860.00","18,182","1","18,182","4,322","23.77","1.13","47.62","0.44"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028318","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～40型","10","","53","3,420.00","4,200","4","16,800","3,120","18.57","17.19","17.19","1.13"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000258","ﾌﾞﾗｳﾝ","0019","理美容・健康・スポーツ","0191","シェーバー","4210201263401","F/C53B 替刃 ｼﾘｰｽﾞ5用","0","","54","3,068.00","4,037","4","16,146","3,874","23.99","10.43","20.33","0.92"
"","","12","冷蔵庫","0020","ジャパネット","","","0012","冷蔵庫","0124","配送・設置料（冷蔵庫）","2087801028172","配達設置(冷蔵庫) M","10","","55","5,000.00","5,000","3","15,000","0","0.00","2.44","100.00","0.17"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028271","ﾘｻｲｸﾙ 冷蔵庫 ～399L","10","","56","5,730.00","7,300","2","14,600","3,140","21.51","14.94","14.94","1.13"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","57","3,600.00","3,600","4","14,400","0","0.00","5.07","51.61","0.32"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365070417","AET-G13B(W) ﾄｰｽﾀｰ 4枚焼き 白","10","","58","9,006.00","14,363","1","14,363","5,357","37.30","5.54","12.52","1.33"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001038","Jｴｱｺﾝ M取外し料金","10","","59","4,500.00","4,500","3","13,500","0","0.00","4.75","48.39","0.32"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007189","KJ19002G 6層ﾗｸﾞ 3帖緑","10","","60","5,638.00","12,709","1","12,709","7,071","55.64","4.84","4.84","3.04"
"","","05","カメラ","0020","ジャパネット","","","0005","カメラ","","カメラ","4573565892923","JP105 青　子供用ｶﾒﾗ","0","","61","8,112.00","12,546","1","12,546","4,434","35.34","100.00","39.66","0.37"
"","","05","カメラ","0020","ジャパネット","","","0005","カメラ","","カメラ","4573565892923","JP105 青　子供用ｶﾒﾗ","0","","62","8,112.00","12,546","1","12,546","4,434","35.34","100.00","100.00","0.15"
"","","13","調理家電","0020","ジャパネット","0000062","ｱｰﾈｽﾄ","0013","調理家電","0132","その他調理家電","4989082776378","A-77637 ﾏﾙﾁﾊﾟﾝｽｸｴｱ3点","0","","63","2,860.00","3,636","3","10,908","2,328","21.34","4.21","58.53","0.22"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147571","JTM2212H 6層毛布Dﾋﾟﾝｸ","0","","64","5,071.00","10,891","1","10,891","5,820","53.44","4.14","4.14","3.04"
"","","13","調理家電","0020","ジャパネット","0000327","象印ﾏﾎｰﾋﾞﾝ","0013","調理家電","0131","炊飯器","4974305219527","NL-BD05-WA 炊飯器 3合 白","0","","65","6,228.00","10,728","1","10,728","4,500","41.95","4.14","13.15","0.94"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000202","ﾀﾆﾀ","0019","理美容・健康・スポーツ","0193","体重計・血圧計・補聴器","4904785047679","BC-332L 体組成計 白","10","","66","6,769.00","10,728","1","10,728","3,959","36.90","6.93","100.00","0.12"
"","","21","ファッション・時計","0020","ジャパネット","0000118","ｶｼｵ","0021","ファッション・時計","0211","時計・宝飾品","4549526208331","WVA-M640D-1A3JF 電波腕時計 黒*金","0","","67","5,200.00","9,982","1","9,982","4,782","47.91","52.35","100.00","0.12"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028387","ﾘｻｲｸﾙ 洗濯機","10","","68","3,530.00","4,800","2","9,600","2,540","26.46","9.82","9.82","1.13"
"","","21","ファッション・時計","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0021","ファッション・時計","0212","衣類・アパレル","4979260150182","AJ2201K 電熱ﾍﾞｽﾄ M 黒 ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ付","0","","69","6,313.00","9,085","1","9,085","2,772","30.51","47.65","100.00","0.11"
"","","13","調理家電","0020","ジャパネット","","","0013","調理家電","0132","その他調理家電","4573198821499","2000037351 ﾌｰﾄﾞｾｰﾊﾞｰFM2010-040","10","","70","6,085.00","7,728","1","7,728","1,643","21.26","2.98","41.47","0.22"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260102136","EJ20302B 6層ﾗｸﾞｶﾊﾞｰ3帖用ﾌﾞﾗｳﾝ","0","","71","3,432.00","7,255","1","7,255","3,823","52.69","2.76","2.76","3.04"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028264","ﾘｻｲｸﾙ 冷蔵庫 ～299L","10","","72","5,730.00","6,800","1","6,800","1,070","15.74","6.96","6.96","1.13"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147540","JTM2210B 6層毛布 S茶","0","","73","3,224.00","6,346","1","6,346","3,122","49.20","2.42","2.42","3.04"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028257","ﾘｻｲｸﾙ 冷蔵庫 ～170Ｌ","10","","74","4,740.00","5,900","1","5,900","1,160","19.66","6.04","6.04","1.13"
"","","36","その他商品","0020","ジャパネット","0000341","帝人ﾌﾛﾝﾃｨｱ","0036","その他商品","0369","その他商品","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0","","75","2,420.00","5,437","1","5,437","3,017","55.49","61.08","100.00","0.06"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000258","ﾌﾞﾗｳﾝ","0019","理美容・健康・スポーツ","0191","シェーバー","4210201115731","F/C32B-6 網刃内刃","10","","76","3,800.00","5,000","1","5,000","1,200","24.00","3.23","6.30","0.92"
"","","41","健康食品","0020","ジャパネット","0000387","ｾｲﾕｰｺ","0019","理美容・健康・スポーツ","0195","健康食品","4942745300457","DHA･EPA 6袋ｾｯﾄ","8","","77","2,203.00","4,732","1","4,732","2,529","53.44","100.00","56.78","0.10"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10","","78","6.00","36","115","4,186","3,496","83.52","100.00","100.00","0.05"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028059","配達設置(TV) 自社","10","","79","4,164.00","4,164","1","4,164","0","0.00","0.26","10.90","0.44"
"","","17","エアコン","","","","","0017","エアコン","0178","保険料（エアコン）","2087801028011","保険料(ｴｱｺﾝ) ｸﾛﾈｺ","10","","80","4,082.00","4,082","1","4,082","0","0.00","1.44","100.00","0.05"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000035","N/A","0019","理美容・健康・スポーツ","0195","健康食品","4942745500062","ﾛｰﾔﾙｾﾞﾘｰ王乳 2本ｾｯﾄ","8","","81","2,184.00","3,602","1","3,602","1,418","39.37","2.33","43.22","0.10"
"","","38","リサイクル料","0037","快伸","","","0038","リサイクル料","0380","リサイクル料","2087801028554","ﾘｻｲｸﾙ 洗濯機(持込)","10","","82","3,550.00","3,550","1","3,550","0","0.00","3.63","3.63","1.13"
"","","49","その他","","","","","0049","その他","0491","保険料(その他)","2087801028042","保険料(その他) ｸﾛﾈｺ","10","","83","1,408.50","1,409","2","2,817","0","0.00","58.48","100.00","0.03"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4976008749608","TJ9590092 SD ﾏｲｸﾛ敷ﾊﾟｯﾄﾞ･枕ﾊﾟｯﾄﾞ","0","","84","1,508.00","2,437","1","2,437","929","38.12","0.93","0.93","3.04"
"","","36","その他商品","0080","エレコム","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4953103261679","T-BR02-2420BR OAﾀｯﾌﾟ","10","","85","1,430.00","1,800","1","1,800","370","20.56","20.22","100.00","0.02"
"","","49","その他","0020","ジャパネット","","","0049","その他","0490","配送・設置料(その他)","2087801028462","配送設置料(その他) 宅急便","10","","86","900.00","900","2","1,800","0","0.00","37.37","100.00","0.02"
"","","12","冷蔵庫","","","","","0039","修理","0390","修理","2087801027853","修理 見積手数料","10","","87","1,000.00","1,000","1","1,000","0","0.00","0.16","100.00","0.01"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824719989","LR03XJ/4B ｱﾙｶﾘ単4","10","","88","350.00","500","1","500","150","30.00","5.62","30.03","0.02"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824719873","LR6XJ/4B ｱﾙｶﾘ単3","10","","89","350.00","500","1","500","150","30.00","5.62","30.03","0.02"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824811409","LR6EJ/2B ｴﾎﾞﾙﾀ単3","10","","90","242.00","346","1","346","104","30.06","3.89","20.78","0.02"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4902704242358","CR2032P ﾘﾁｳﾑｺｲﾝ電池","10","","91","210.00","319","1","319","109","34.17","3.58","19.16","0.02"
"","","49","その他","","","","","0049","その他","0499","その他","2087801100557","ﾎﾟｲﾝﾄｶｰﾄﾞ再発行料","10","","92","43.00","100","2","200","114","57.00","4.15","100.00","0.00"