﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4960999782348","BC-341 ｲﾝｸ","10","","101","1,711.00","2,019","1","2,019","308","15.26","7.95","7.95","0.24"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4549292088601","BC-346 ｲﾝｸﾀﾝｸ","10","","102","1,711.00","2,019","1","2,019","308","15.26","7.95","7.95","0.24"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10","","103","12.00","100","20","2,000","1,760","88.00","2.83","3.09","0.61"
"","","36","その他商品","0020","ジャパネット","","","0036","その他商品","0361","家電小物・OA小物","4954591515831","HDMI1.5BLK HDMIｹｰﾌﾞﾙ","0","","104","218.00","973","2","1,946","1,510","77.60","9.50","58.51","0.03"
"","","03","写真用品","0032","パイオニア","0000254","富士ﾌｨﾙﾑ","0003","写真用品","0033","額縁・フレーム","4977466405075","YM-3 W6 BR 木製額縁","10","","105","609.00","928","2","1,855","637","34.34","14.23","43.78","0.04"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4549292033472","BCI-371Y ｲﾝｸ","10","","106","778.00","919","2","1,838","282","15.34","7.23","7.23","0.24"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4549292033458","BCI-371M ｲﾝｸ","10","","107","778.00","919","2","1,838","282","15.34","7.23","7.23","0.24"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4549292033427","BCI-371C ｲﾝｸ","10","","108","778.00","919","2","1,838","282","15.34","7.23","7.23","0.24"
"","","04","記録メディア","0032","パイオニア","0000020","HIDISC","0004","記録メディア","0040","記録メディア","4984279232347","HDSDH8GCL10UIJP3 SDｶｰﾄﾞ 8GB","0","","109","780.00","1,800","1","1,800","1,020","56.67","24.09","24.09","0.07"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4960999782294","BC-340 ｲﾝｸ","10","","110","1,527.00","1,800","1","1,800","273","15.17","7.09","7.09","0.24"
"","","16","クリーナー","0020","ジャパネット","0000175","ｽﾏｲﾙ","0016","クリーナー","0160","スティック・ハンディクリーナー","4560258395168","SE9696-P1 専用ﾊﾟｯﾄﾞ4枚","0","","111","728.00","1,800","1","1,800","1,072","59.56","1.58","2.26","0.75"
"","","01","プリント","0037","快伸","0000035","N/A","0001","プリント","0010","フィルムプリント","0400100200056","ｶﾗｰﾌｨﾙﾑﾌﾟﾘﾝﾄ L","10","","112","19.05","40","39","1,570","827","52.68","2.22","66.53","0.02"
"","","36","その他商品","0080","エレコム","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4953103319257","T-KST02-22310WH雷1M","0","","113","814.00","1,380","1","1,380","566","41.01","6.74","41.49","0.03"
"","","03","写真用品","0032","パイオニア","0000254","富士ﾌｨﾙﾑ","0003","写真用品","0033","額縁・フレーム","4977466404931","YM-3 W4切 木地 木製額縁","10","","114","840.00","1,291","1","1,291","451","34.93","9.90","30.47","0.04"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0017","写真複写・加工・データ書込み","0400702100006","ﾌﾟﾘﾝﾄ複写 L","10","","115","6.00","200","6","1,200","1,164","97.00","1.70","33.33","0.03"
"","","02","外注プリント","0030","富士フィルムイメージング","","","0002","外注プリント","0023","ポストカード・年賀状（外注）","2087801028592","ﾎﾟｽﾄｶｰﾄﾞ・年賀状 外注","10","","116","1,100.00","1,100","1","1,100","0","0.00","6.42","25.88","0.04"
"","","03","写真用品","0032","パイオニア","0000254","富士ﾌｨﾙﾑ","0003","写真用品","0033","額縁・フレーム","4977466404979","YM-3 A4 木地 木製額縁","10","","117","714.00","1,091","1","1,091","377","34.56","8.37","25.75","0.04"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4549292097641","BCI-381M ｲﾝｸ","0","","118","909.00","1,073","1","1,073","164","15.28","4.22","4.22","0.24"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4549292097634","BCI-381C ｲﾝｸ","0","","119","909.00","1,073","1","1,073","164","15.28","4.22","4.22","0.24"
"","","49","その他","","","","","0049","その他","0491","保険料(その他)","2087801028042","保険料(その他) ｸﾛﾈｺ","10","","120","1,000.00","1,000","1","1,000","0","0.00","30.30","100.00","0.01"
"","","04","記録メディア","0032","パイオニア","0000020","HIDISC","0004","記録メディア","0040","記録メディア","4984279650165","HDSD2GCLJP3 SD2GB","10","","121","680.00","980","1","980","300","30.61","13.12","13.12","0.07"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4549292033489","BCI-371GY ｲﾝｸ","10","","122","778.00","919","1","919","141","15.34","3.62","3.62","0.24"
"","","09","パソコン","0030","富士フィルムイメージング","0000254","富士ﾌｨﾙﾑ","0009","パソコン","0094","用紙・インク","4547410090963","WPL50PRM 写真用 ｲﾝｸｼﾞｪｯﾄ用紙","0","","123","386.00","444","2","888","116","13.06","3.50","3.50","0.24"
"","","01","プリント","0037","快伸","0000035","N/A","0001","プリント","0010","フィルムプリント","0400100100103","ｶﾗｰﾌｨﾙﾑ現像","10","","124","271.00","790","1","790","519","65.70","1.12","33.47","0.02"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400200800132","WP 分割ﾌﾟﾘﾝﾄ L","10","","125","10.00","350","2","700","680","97.14","0.99","1.08","0.61"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800124","ﾃﾞｼﾞﾀﾙ A4","10","","126","22.00","600","1","600","578","96.33","0.85","0.93","0.61"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824811423","LR6EJ/4B ｴﾎﾞﾙﾀ単3","10","","127","364.00","562","1","562","198","35.23","2.74","66.98","0.01"
"","","03","写真用品","0034","ハクバ写真産業","0000239","ﾊｸﾊﾞ","0003","写真用品","0032","アルバム","4977187527179","Pﾎﾟｹｯﾄｱﾙﾊﾞﾑ 2L20-FWP","10","","128","185.00","300","1","300","115","38.33","2.30","37.50","0.01"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824719866","LR6XJ/2B ｱﾙｶﾘ単3","10","","129","183.00","277","1","277","94","33.94","1.35","33.02","0.01"
"","","03","写真用品","0034","ハクバ写真産業","0000239","ﾊｸﾊﾞ","0003","写真用品","0032","アルバム","4977187527568","APNP-KG20-AZI PﾎﾟｹｯﾄAL","10","","130","157.00","250","1","250","93","37.20","1.92","31.25","0.01"
"","","03","写真用品","0034","ハクバ写真産業","0000239","ﾊｸﾊﾞ","0003","写真用品","0032","アルバム","4977187527100","APNP-PC20-CA2 PﾎﾟｹｯﾄAL","10","","131","157.00","250","1","250","93","37.20","1.92","31.25","0.01"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0019","薬品・ペーパー・ラボ用品・部材","0201040007756","ﾊｲｾﾞｯｸｽ L","10","","132","1.00","5","1","5","4","80.00","0.01","100.00","0.00"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4960999905228","BCI-351GY ｲﾝｸ","10","","133","0.00","0","0","0","0","0.00","0.00","0.00","0.24"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4960999905211","BCI-351C ｲﾝｸ","10","","134","0.00","0","0","0","0","0.00","0.00","0.00","0.24"
"","","09","パソコン","0031","ナニワ商会","0000125","ｷﾔﾉﾝ","0009","パソコン","0094","用紙・インク","4960999904610","BCI-351M ｲﾝｸ","10","","135","0.00","0","0","0","0","0.00","0.00","0.00","0.24"
"佐世保本店","","14","洗濯機","0020","ジャパネット","0000003","AQUA","0014","洗濯機","0140","洗濯機","4562335448255","AQW-VX8M(W) 洗濯機","0","","1","55,076.00","90,727","2","181,454","71,302","39.29","68.38","76.95","2.21"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000255","ﾌｼﾞ医療器","0019","理美容・健康・スポーツ","0190","マッサージ","4951704171502","STY-67 ﾏｯｻｰｼﾞﾁｪｱ","10","","2","74,880.00","127,091","1","127,091","52,211","41.08","51.17","87.49","1.36"
"","","09","パソコン","0020","ジャパネット","0000037","NEC","0009","パソコン","0090","パソコン本体","4589796413721","PC-N1530CAL-T ﾊﾟｿｺﾝ 紺","0","","3","92,663.00","116,986","1","116,986","24,323","20.79","78.64","100.00","1.10"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027717","注文品 ｴｱｺﾝ","10","","4","71,128.00","88,909","1","88,909","17,781","20.00","88.28","88.28","0.94"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0","","5","3,224.00","6,555","13","85,219","43,307","50.82","30.69","30.69","2.60"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","4549873142487","PV-BHL3000J R ｽﾃｨｯｸｸﾘｰﾅｰ 赤","0","","6","18,754.67","26,649","3","79,947","23,683","29.62","69.95","91.68","0.82"
"","","14","洗濯機","0020","ジャパネット","0000241","ﾊﾟﾅｿﾆｯｸ","0014","洗濯機","0140","洗濯機","4549980504611","NA-F70PB15-T 洗濯機","10","","7","41,034.00","54,364","1","54,364","13,330","24.52","20.49","23.05","2.21"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147533","JTM2210G 6層毛布S銀","0","","8","3,224.00","6,232","8","49,855","24,063","48.27","17.96","17.96","2.60"
"","","13","調理家電","0020","ジャパネット","0000347","東芝","0013","調理家電","0130","電子レンジ・トースター","4904550975626","ER-JZ5000(R) ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","10","","9","26,821.00","40,891","1","40,891","14,070","34.41","21.97","46.34","0.83"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0131","炊飯器","4549873137957","RZ-TS104M(NW) 炊飯器 5.5合 白","0","","10","14,768.00","20,273","2","40,546","11,010","27.15","21.78","57.11","0.67"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016952","RM-FJ21 R ｼｪｰﾊﾞｰ 赤","0","","11","5,866.00","9,073","4","36,292","12,828","35.35","14.61","80.00","0.43"
"","","21","ファッション・時計","0020","ジャパネット","0000160","ｼﾁｽﾞﾝ","0021","ファッション・時計","0211","時計・宝飾品","4974375498112","CB5875-97E 電波腕時計","10","","12","23,608.00","36,181","1","36,181","12,573","34.75","100.00","100.00","0.34"
"","","14","洗濯機","0020","ジャパネット","","","0014","洗濯機","0143","配送・設置料（洗濯機）","2087801028202","配達設置(洗濯機) M","10","","13","5,909.20","5,909","5","29,546","0","0.00","11.13","100.00","0.28"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365070400","AET-G13B(G) ﾄｰｽﾀｰ 4枚焼き 緑","10","","14","9,006.00","14,364","2","28,728","10,716","37.30","15.43","32.56","0.83"
"","","16","クリーナー","0020","ジャパネット","","","0016","クリーナー","0162","ふとん・ロボット掃除機","0885155030733","R694060 ﾛﾎﾞｯﾄ掃除機","10","","15","15,475.00","27,091","1","27,091","11,616","42.88","23.70","100.00","0.25"
"","","08","オーディオ","0020","ジャパネット","","","0008","オーディオ","0087","アクティブスピーカー","4589759901418","SF-MIRAI-5 ﾐﾗｲｽﾋﾟｰｶｰ","0","","16","18,252.00","27,000","1","27,000","8,748","32.40","84.27","100.00","0.25"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000079","ｱﾗﾐｯｸ","0019","理美容・健康・スポーツ","0192","美容・ドライヤー","4967934602433","JSNB2-CW ｼｬﾜｰﾍｯﾄﾞ白","0","","17","5,720.00","13,455","2","26,910","15,470","57.49","10.83","100.00","0.25"
"","","22","寝具・インテリア","0020","ジャパネット","0000331","西川ﾘﾋﾞﾝｸﾞ","0022","寝具・インテリア","0220","寝具・インテリア","4908092010302","TJ25131 S 青 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","0","","18","15,194.00","26,346","1","26,346","11,152","42.33","9.49","9.49","2.60"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","東京西川","0022","寝具・インテリア","0220","寝具・インテリア","4908092010296","TJ25131 S 桃 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","10","","19","15,194.00","26,345","1","26,345","11,151","42.33","9.49","9.49","2.60"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007165","KJ19002B 6層ﾗｸﾞ 3帖 ﾌﾞﾗｳﾝ","10","","20","5,638.00","12,709","2","25,418","14,142","55.64","9.16","9.16","2.60"
"","","11","電子辞書・学習・翻訳","0020","ジャパネット","0000118","ｶｼｵ","0011","電子辞書・学習・翻訳","0110","電子辞書・学習・翻訳","4549526805509","XD-JTSV6000RD 電子辞書 赤","10","","21","15,912.00","24,528","1","24,528","8,616","35.13","100.00","100.00","0.23"
"","","09","パソコン","0020","ジャパネット","0000125","ｷﾔﾉﾝ","0009","パソコン","0093","プリンター・複合機","4549292149739","PIXUSTS5330BK 複合機","10","","22","8,320.00","11,355","2","22,709","6,069","26.73","15.27","100.00","0.21"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873139609","MRO-JT231R ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","0","","23","18,876.00","21,346","1","21,346","2,470","11.57","11.47","24.19","0.83"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0131","炊飯器","4549873141206","RZ-TS105M K IH炊飯器5.5合 黒","0","","24","15,205.00","20,728","1","20,728","5,523","26.65","11.14","29.19","0.67"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000075","ｱﾃｯｸｽ","0019","理美容・健康・スポーツ","0190","マッサージ","4948731021948","AX-HX205 ひざﾏｯｻｰｼﾞｬｰ","10","","25","5,741.00","9,085","2","18,170","6,688","36.81","7.32","12.51","1.36"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000066","ｱｲﾘｽｵｰﾔﾏ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4967576492805","FK-WJN1 ふとん乾燥機","0","","26","5,917.00","9,073","2","18,146","6,312","34.78","29.55","29.55","0.58"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","5025155075494","AM07 DC IP ﾀﾞｲｿﾝｸｰﾙ","10","","27","16,016.00","18,000","1","18,000","1,984","11.02","29.32","29.32","0.58"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","5025155046586","AM07 DC WS ﾀﾞｲｿﾝｸｰﾙ","0","","28","16,016.00","18,000","1","18,000","1,984","11.02","29.32","29.32","0.58"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000080","ｱﾙｲﾝｺ","0019","理美容・健康・スポーツ","0194","スポーツ・健康器具","4969182518252","AFBX4621K ﾌｨｯﾄﾈｽﾊﾞｲｸ黒","10","","29","8,996.00","16,182","1","16,182","7,186","44.41","6.52","100.00","0.15"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148769","JEFG03SH 柄任せｴｸｾﾙ羽毛S 暖色系","0","","30","9,360.00","15,437","1","15,437","6,077","39.37","5.56","5.56","2.60"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148653","JEF700SE ｴｸｾﾙ羽毛布団 S 青","10","","31","9,360.00","14,528","1","14,528","5,168","35.57","5.23","5.23","2.60"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260102136","EJ20302B 6層ﾗｸﾞｶﾊﾞｰ3帖用ﾌﾞﾗｳﾝ","0","","32","3,016.00","7,255","2","14,510","8,478","58.43","5.23","5.23","2.60"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028387","ﾘｻｲｸﾙ 洗濯機","10","","33","3,530.00","4,800","3","14,400","3,810","26.46","78.69","78.69","0.17"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4526044013814","HMR-FS182 電子ﾚﾝｼﾞ","10","","34","9,984.00","14,364","1","14,364","4,380","30.49","7.72","16.28","0.83"
"","","13","調理家電","0020","ジャパネット","0000062","ｱｰﾈｽﾄ","0013","調理家電","0132","その他調理家電","4989082776156","A-77615 ﾀﾞｲﾔﾓﾝﾄﾞﾊﾟﾝ ｸﾞﾗﾝﾄﾞｾｯﾄ","0","","35","6,448.00","6,818","2","13,636","740","5.43","7.33","50.67","0.25"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027755","注文品 ﾌｧｯｼｮﾝ/時計","10","","36","9,440.00","11,800","1","11,800","2,360","20.00","11.72","11.72","0.94"
"","","36","その他商品","0020","ジャパネット","0000341","帝人ﾌﾛﾝﾃｨｱ","0036","その他商品","0369","その他商品","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0","","37","2,420.00","5,437","2","10,874","6,034","55.49","56.58","100.00","0.10"
"","","49","その他","","","","","0049","その他","0492","部品・交換パーツ","2087801028493","部品･交換ﾊﾟｰﾂ","10","","38","2,040.00","2,040","5","10,200","0","0.00","55.37","100.00","0.10"
"","","04","記録メディア","0020","ジャパネット","0000064","ｱｲ･ｵｰﾃﾞｰﾀ","0004","記録メディア","0040","記録メディア","4957180154442","PLUT-2KJN 録画用HDD","10","","39","6,760.00","10,000","1","10,000","3,240","32.40","44.58","44.58","0.21"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007158","KJ19001G 6層ﾗｸﾞ2帖 緑","10","","40","4,063.00","9,982","1","9,982","5,919","59.30","3.60","3.60","2.60"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007134","KJ19001B 6層ﾗｸﾞ2帖 茶","10","","41","4,063.00","9,982","1","9,982","5,919","59.30","3.60","3.60","2.60"
"","","13","調理家電","0020","ジャパネット","0000327","象印ﾏﾎｰﾋﾞﾝ","0013","調理家電","0131","炊飯器","4974305218773","NW-VH10 5.5合 IH炊飯ｼﾞｬｰ","0","","42","10,400.00","9,727","1","9,727","-673","-6.92","5.23","13.70","0.67"
"","","22","寝具・インテリア","0020","ジャパネット","0000097","ｴｱｳｨｰｳﾞ","0022","寝具・インテリア","0220","寝具・インテリア","4589696636466","2-241011-1 ｴｱｳｨｰｳﾞ ﾋﾟﾛｰ","10","","43","7,903.00","9,085","1","9,085","1,182","13.01","3.27","3.27","2.60"
"","","15","家事用品・家電","0020","ジャパネット","0000175","ｽﾏｲﾙ","0015","家事用品・家電","0150","アイロン・衣類スチーマー","4560258396264","JSE-4874X(SW) ｽﾁｰﾑQ 白","0","","44","5,054.00","9,073","1","9,073","4,019","44.30","50.00","50.00","0.17"
"","","15","家事用品・家電","0020","ジャパネット","0000175","ｽﾏｲﾙ","0015","家事用品・家電","0150","アイロン・衣類スチーマー","4560258396257","JSE-4874X（SR） ｽﾁｰﾑQ 赤","0","","45","5,054.00","9,073","1","9,073","4,019","44.30","50.00","50.00","0.17"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016969","RM-FJ21 S ｼｪｰﾊﾞｰ 銀","0","","46","5,866.00","9,073","1","9,073","3,207","35.35","3.65","20.00","0.43"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000415","ｾｲﾕｰｺｰﾎﾟﾚｰｼｮﾝ","0019","理美容・健康・スポーツ","0195","健康食品","4942745200276","ﾜﾝﾀﾞｰﾌﾞﾙｰﾍﾞﾘｰ･ﾙﾃｲﾝ6袋ｾｯﾄ","8","","47","4,181.00","8,315","1","8,315","4,134","49.72","3.35","63.73","0.12"
"","","13","調理家電","0020","ジャパネット","0000062","ｱｰﾈｽﾄ","0013","調理家電","0132","その他調理家電","4989082776316","A-77631 ﾐﾆﾏﾙﾁﾊﾟﾝ･ｶﾞﾗｽ蓋","0","","48","2,600.00","8,273","1","8,273","5,673","68.57","4.44","30.74","0.25"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800308","ﾃﾞｼﾞﾀﾙ L 1～99枚","10","","49","6.00","36","212","7,719","6,447","83.52","26.26","38.87","0.19"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4962365031036","AEH-G406JP(W) 遠赤ｸﾞﾗﾌｧｲﾄﾋｰﾀｰ 白","10","","50","3,772.00","7,255","1","7,255","3,483","48.01","11.82","11.82","0.58"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185485","HCS-03BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10","","51","2,725.00","7,255","1","7,255","4,530","62.44","6.35","8.32","0.82"
"","","03","写真用品","0030","富士フィルムイメージング","0000254","富士ﾌｨﾙﾑ","0003","写真用品","0031","レンズ付きフィルム","4547410369137","LF S-ACE ｼﾝﾌﾟﾙｴｰｽ27","10","","52","1,200.00","1,600","4","6,400","1,600","25.00","83.61","100.00","0.06"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000421","ｴｰ･ｱﾝﾄﾞ･ﾃﾞｲ","0019","理美容・健康・スポーツ","0193","体重計・血圧計・補聴器","4981046305730","UA-1030TG-JCB1 血圧計","0","","53","4,368.00","6,346","1","6,346","1,978","31.17","2.55","100.00","0.06"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800193","ﾃﾞｼﾞﾀﾙKG 1～99枚","10","","54","9.00","46","125","5,688","4,563","80.22","19.35","28.64","0.19"
"","","13","調理家電","0020","ジャパネット","0000062","ｱｰﾈｽﾄ","0013","調理家電","0132","その他調理家電","4989082776149","A-77614 ﾏﾙﾁﾊﾟﾝ3点ｾｯﾄ","0","","55","3,120.00","5,000","1","5,000","1,880","37.60","2.69","18.58","0.25"
"","","41","健康食品","0020","ジャパネット","0000387","","0019","理美容・健康・スポーツ","0195","健康食品","4942745300457","DHA･EPA 6袋ｾｯﾄ","8","","56","2,203.00","4,732","1","4,732","2,529","53.44","100.00","36.27","0.12"
"","","49","その他","0020","ジャパネット","","","0049","その他","0490","配送・設置料(その他)","2087801028462","配送設置料(その他) 宅急便","10","","57","900.00","900","5","4,500","0","0.00","24.43","66.18","0.06"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001038","Jｴｱｺﾝ M取外し料金","10","","58","4,500.00","4,500","1","4,500","0","0.00","55.56","55.56","0.08"
"","","08","オーディオ","0010","ソニー","0000192","ｿﾆｰ","0008","オーディオ","0084","テレコ・ラジオ・CDラジカセ","4548736129641","ICF-P37 BC FMﾗｼﾞｵ","0","","59","2,830.00","4,200","1","4,200","1,370","32.62","13.11","100.00","0.04"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0015","スタジオ証明写真","0400300270019","証明ﾊﾟｽﾎﾟｰﾄ以上(2枚)","10","","60","1,500.00","1,400","3","4,200","-300","-7.14","14.29","81.40","0.05"
"","","09","パソコン","0020","ジャパネット","0000191","ｿｰｽﾈｸｽﾄ","0009","パソコン","0091","パソコン付属品","4549804774602","277460 ｽｰﾊﾟｰｾｷｭﾘﾃｨ1台用","10","","61","468.00","3,973","1","3,973","3,505","88.22","2.67","100.00","0.04"
"","","17","エアコン","0020","ジャパネット","","","0017","エアコン","0177","配送・設置料（エアコン）","0000000001052","Jｴｱｺﾝ M工事費 配送料","10","","62","3,600.00","3,600","1","3,600","0","0.00","44.44","44.44","0.08"
"","","04","記録メディア","0040","東芝","","","0004","記録メディア","0040","記録メディア","4582563851559","KSDU-A032G SDｶｰﾄﾞ","10","","63","1,068.00","3,164","1","3,164","2,096","66.25","14.10","14.10","0.21"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10","","64","12.00","100","31","3,100","2,728","88.00","10.54","15.61","0.19"
"","","09","パソコン","0020","ジャパネット","","","0009","パソコン","0095","配送・設置料（パソコン）","2087801028134","配達設置(PC) 自社","10","","65","3,000.00","3,000","1","3,000","0","0.00","2.02","100.00","0.03"
"","","04","記録メディア","0032","パイオニア","0000020","HIDISC","0004","記録メディア","0040","記録メディア","4984279232415","HDMCSDH4GCL10 ﾏｲｸﾛ4G","10","","66","750.00","1,437","2","2,874","1,374","47.81","12.81","12.81","0.21"
"","","36","その他商品","0020","ジャパネット","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4549550148689","MPA-ACC12BK ﾀｲﾌﾟC充電器","10","","67","1,656.00","2,800","1","2,800","1,144","40.86","14.57","47.14","0.06"
"","","04","記録メディア","0010","ソニー","0000192","ｿﾆｰ","0004","記録メディア","0040","記録メディア","4905524886658","USM16GT LT USBﾒﾓﾘｰ","10","","68","1,931.00","2,760","1","2,760","829","30.04","12.30","12.30","0.21"
"","","12","冷蔵庫","","","","","0012","冷蔵庫","0125","保険料（冷蔵庫）","2087801027977","保険料(冷蔵庫) ｸﾛﾈｺ","10","","69","2,718.00","2,718","1","2,718","0","0.00","100.00","100.00","0.03"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0062","テレビアクセサリー","4905524894455","RM-PZ110D B ﾘｺﾓﾝ","10","","70","1,676.00","2,500","1","2,500","824","32.96","100.00","100.00","0.02"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10","","71","1,990.00","2,400","1","2,400","410","17.08","13.11","13.11","0.17"
