,,,,,,,,,,売上数量,,,,,当月売上,,店舗名,部門コード,部門名,特売,商品コード,商品名,税率,当月,9月,8月,7月,6月,5月,年間,金額,粗利,平均単価,粗利率
"通販","49","その他","","2087801028462","配送設置料(その他) 宅急便","10.00","4","18","29","35","37","95","648","2,850","0","713","0.00"
"4974019167848","2T-C24DE-B 液晶ﾃﾚﾋﾞ 24V型 黒","0.00","1","0","0","0","0","0","1","33,619","4,499","33,619","13.38"
"07","BD/DVD","","4548736064430","UBP-X700 BDﾌﾟﾚｰﾔｰ","0.00","1","0","0","0","0","0","1","31,500","7,028","31,500","22.31"
"08","オーディオ","","4548736041905","HT-MT300 BM ｻｳﾝﾄﾞﾊﾞｰ","10.00","1","0","0","0","0","0","1","20,910","21","20,910","0.10"
"4548736109957","SA-SW3 ｻﾌﾞｳｰﾊｰ","0.00","1","0","0","0","0","0","1","43,200","9,638","43,200","22.31"
"4548736121874","HT-A7000 ｻｳﾝﾄﾞﾊﾞｰ","0.00","1","0","0","0","0","0","1","143,084","31,212","143,084","21.81"
"4548736134652","SA-RS5 ﾘｱｽﾋﾟｰｶｰ","0.00","1","0","0","0","0","0","1","61,200","13,654","61,200","22.31"
"4589759901418","SF-MIRAI-5 ﾐﾗｲｽﾋﾟｰｶｰ","0.00","1","1","0","0","0","0","2","24,300","6,048","24,300","24.89"
"09","パソコン","","4549292198195","PIXUS TS5430BK 複合機","0.00","1","0","0","0","0","0","1","12,036","1,843","12,036","15.31"
"4953103236646","U2C-JB15BK USBｹｰﾌﾞﾙ","10.00","1","0","0","1","1","2","8","546","442","546","80.95"
"4969757150825","62-845 A4 用紙","10.00","1","0","0","1","1","1","6","128","34","128","26.56"
"12","冷蔵庫","","2087801028189","配達設置(冷蔵庫) J","10.00","1","0","0","0","0","0","1","5,000","0","5,000","0.00"
"4974019208206","SJ-PD28H-T 冷蔵庫 280L 右開 茶","0.00","1","0","0","0","0","0","1","78,910","18,797","78,910","23.82"
"13","調理家電","","4549873139609","MRO-JT231R ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","0.00","2","10","11","2","1","1","71","52,691","14,939","26,346","28.35"
"4549873141213","RZ-TS105M R IH炊飯器5.5合 赤","0.00","1","1","1","0","6","3","42","21,635","6,555","21,635","30.30"
"4573198822960","2000037426 ﾌｰﾄﾞｾｰﾊﾞｰFM2010DTC","10.00","1","0","0","2","1","0","9","12,546","6,461","12,546","51.50"
"4904710434116","JBS-B055KL 炊飯器 3合","0.00","1","0","0","0","0","0","1","10,728","4,176","10,728","38.93"
"4962365070400","AET-G13B(G) ﾄｰｽﾀｰ 4枚焼き 緑","10.00","1","11","6","0","6","6","72","14,364","5,358","14,364","37.30"
"4974305222510","EQ-EH17 ｵｰﾌﾞﾝﾄｰｽﾀｰ","0.00","1","1","0","0","0","0","2","4,000","1,088","4,000","27.20"
"14","洗濯機","","4562335448255","AQW-VX8M(W) 洗濯機","0.00","1","0","0","0","0","0","1","72,546","17,470","72,546","24.08"
"4974019192536","ES-GV9F-N 全自動洗濯機","0.00","-1","6","1","6","2","1","20","-72,546","-19,735","72,546","27.20"
"4974019194011","ES-TX8F-W 洗濯乾燥機","10.00","1","3","2","2","2","0","10","81,637","22,211","81,637","27.21"
"15","家事用品・家電","","4996856008955","JTA-5000W ﾐｼﾝ 白","0.00","1","0","0","0","0","0","1","23,091","5,778","23,091","25.02"
"16","クリーナー","","4549873142470","PV-BHL3000J N ｽﾃｨｯｸｸﾘｰﾅｰ 金","0.00","1","15","52","22","11","7","196","26,346","7,314","26,346","27.76"
"4904550975831","VC-JS6000(R)ﾄﾙﾈｵ","10.00","1","1","1","4","1","1","18","29,982","10,430","29,982","34.79"
"4983771078521","RDS-3 ｸﾘｰﾅｰｽﾀﾝﾄﾞSV10用","0.00","1","2","0","0","0","0","3","7,254","4,290","7,254","59.14"
"5025155056752","SV10K SLMORBU ｽﾃｨｯｸｸﾘｰﾅｰV8ｽﾘﾑ","0.00","4","8","0","0","0","0","27","126,548","42,100","31,637","33.27"
"17","エアコン","","0000000001052","Jｴｱｺﾝ M工事費 配送料","10.00","4","21","47","69","67","78","354","14,400","0","3,600","0.00"
"4549873152271","RAS-HT28M 10畳用 ｴｱｺﾝ","0.00","1","0","4","0","0","0","5","99,819","39,603","99,819","39.67"
"4904530104404","RAS-J562RT(W) 18畳 ｴｱｺﾝ","0.00","1","2","1","2","0","2","8","145,273","64,153","145,273","44.16"
"4904530104466","RAS-J251RT 8畳用 ｴｱｺﾝ","10.00","2","0","3","5","4","1","15","181,456","92,015","90,728","50.71"
"19","理美容・健康・スポーツ","","4526044016952","RM-FJ21 R ｼｪｰﾊﾞｰ 赤","0.00","1","4","3","8","19","8","87","8,164","2,298","8,164","28.15"
"4967934602433","JSNB2-CW ｼｬﾜｰﾍｯﾄﾞ白","0.00","2","14","18","17","15","3","69","25,728","14,288","12,864","55.53"
"4967934602440","JSNB2-GS ｼｬﾜｰﾍｯﾄﾞ銀","0.00","4","18","37","33","19","3","114","53,820","30,940","13,455","57.49"
