仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/06/14","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272103242","WL アンジェラアイカラーR5ピンク","10.00","2.00","845.00","1690","1430","2860","1170","40.91"
"2022/06/14","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272103280","WL アンジェラアイカラーR9ブラウン","10.00","2.00","845.00","1690","1430","2860","1170","40.91"
"2022/06/14","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272201542","BIHADA ローションリッチ","10.00","4.00","3575.00","14300","6050","24200","9900","40.91"
"2022/06/14","639　大島店","0139","IRIS北陸販売株式会社","04","化粧品","4957272201559","BIHADA クリアエッセンス","10.00","2.00","5200.00","10400","8800","17600","7200","40.91"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045042133","クラシエ加味帰脾湯エキス顆粒　２４包","10.00","2.00","940.00","1880","1447","2894","1014","35.04"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049118","漢方セラピー　　　　牛車腎気丸料　９６錠","10.00","1.00","1037.00","1037","1555","1555","518","33.31"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049286","漢方セラピー　竜胆瀉肝湯　４８錠","10.00","1.00","670.00","670","1005","1005","335","33.33"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049309","漢方セラピー乙字湯　９６錠","10.00","1.00","1320.00","1320","1980","1980","660","33.33"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049934","漢方セラピー　抑肝散加陳皮半夏２４包","10.00","2.00","1210.00","2420","1815","3630","1210","33.33"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049996","漢方セラピー　五苓散　１２包","10.00","5.00","770.00","3850","1155","5775","1925","33.33"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050084","漢方セラピー　芍薬甘草湯　１２包","10.00","3.00","670.00","2010","1005","3015","1005","33.33"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050138","漢方セラピー　　　　人参養栄湯　２４包","10.00","2.00","1320.00","2640","1980","3960","1320","33.33"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045070358","柴胡桂枝乾姜湯","10.00","1.00","5050.00","5050","11110","11110","6060","54.55"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045070563","葛根湯","10.00","2.00","3300.00","6600","7260","14520","7920","54.55"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045070839","桂枝加苓朮附湯","10.00","1.00","3450.00","3450","7590","7590","4140","54.55"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045071058","療方調血　(桂枝茯苓丸)","10.00","1.00","3450.00","3450","7590","7590","4140","54.55"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182822","桂枝加竜骨牡蛎湯エキス錠","10.00","1.00","2200.00","2200","4400","4400","2200","50"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182860","漢方セラピー止逆清和錠　36錠","10.00","6.00","550.00","3300","825","4950","1650","33.33"
"2022/06/14","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045190407","杞菊地黄丸","10.00","2.00","3500.00","7000","7700","15400","8400","54.55"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4534551012152","スイートマービー　珈琲キャンディ","8.00","1.00","175.00","175","246","246","71","28.86"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4571104431688","優しいノンカフェイン　シナモン茶","8.00","9.00","220.00","1980","288","2592","612","23.61"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4901301388315","ニャンとも清潔トイレチップ　大きめ","10.00","1.00","810.00","810","990","990","180","18.18"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4987072034354","イージーファイバートクホ　３０パック","8.00","6.00","700.00","4200","861","5166","966","18.7"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4987206036254","浅田飴 健康のど飴 すだちの香り70ｇ","8.00","2.00","135.00","270","181","362","92","25.41"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4987300058619","ハイチオールCホワイティア　１２０錠","10.00","3.00","1800.00","5400","2750","8250","2850","34.55"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","0000045052415","ﾙｼｰﾄﾞ ｽｷﾝｺﾝﾃﾞｨｼｮﾅｰ乳液 しっとり","10.00","1.00","480.00","480","657","657","177","26.94"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4580179942869","サージカルテープ　プラスチック　12×9","10.00","1.00","82.00","82","132","132","50","37.88"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4580543940231","バルサン　いや～な虫に　20ｇ","10.00","1.00","507.00","507","770","770","263","34.16"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4580543940460","バルサンワンプッシュ　霧タイプ　6～10畳","10.00","1.00","600.00","600","880","880","280","31.82"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4580543940835","バルサン　虫こないもん　詰替270日","10.00","10.00","264.00","2640","440","4400","1760","40"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901070112272","消臭力　トイレ用スプレー　無香料　　３３０ｍｌ","10.00","2.00","240.00","480","272","544","64","11.76"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080031112","おすだけアースレッド　無煙プッシュ　120回","10.00","1.00","1230.00","1230","1650","1650","420","25.45"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080731319","シュミテクト　バリア＆プロテクト","10.00","2.00","510.00","1020","767","1534","514","33.51"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080731814","ｼｭﾐﾃｸﾄ極細シルキー毛　薄型コンパクトやわらかめ","10.00","2.00","139.00","278","206","412","134","32.52"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301227850","めぐりズム　無香料　5枚","10.00","2.00","297.00","594","415","830","236","28.43"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301248602","花王ディープクリーン　ハブラシ　コンパクト　ふつう","10.00","2.00","211.00","422","283","566","144","25.44"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301278531","花王ディープクリーン　薬用ハミガキ　中　１００ｇ","10.00","2.00","528.00","1056","657","1314","258","19.63"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301306210","花王ロリエきれいスタイル　無香料７２個","10.00","1.00","230.00","230","305","305","75","24.59"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301306227","ロリエキレイスタイル　無香料","10.00","1.00","150.00","150","217","217","67","30.88"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301307231","ニベアクリームケアボディウォッシュ　ヨーロピアンホ","10.00","4.00","288.00","1152","382","1528","376","24.61"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301336910","ニャンともトイレ脱臭抗菌シート","10.00","1.00","742.00","742","855","855","113","13.22"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301348029","めぐりズム　無香料　１２枚入","10.00","2.00","700.00","1400","935","1870","470","25.13"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301358745","バブ　至福の柑橘めぐり浴　12錠","10.00","1.00","352.00","352","437","437","85","19.45"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901548340046","あずきのチカラ　首肩用","10.00","1.00","1073.00","1073","1408","1408","335","23.79"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901559225875","バスラボボトル　ゆずの香り","10.00","6.00","158.00","948","184","1104","156","14.13"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901872895243","シーブリーズ　リンスインシャンプー　つめかえ用　４","10.00","2.00","295.00","590","360","720","130","18.06"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902424422382","フマキラーＡダブルジェット　４５０ｍｌ","10.00","1.00","282.00","282","416","416","134","32.21"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902424433050","スキンベープミスト　２００ｍｌ","10.00","1.00","359.00","359","657","657","298","45.36"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902424441369","天使の  ｽｷﾝﾍﾞｰﾌﾟﾐｽﾄﾌﾟﾚﾐｱﾑ 60ML","10.00","1.00","418.00","418","547","547","129","23.58"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903336272041","ロッテ　ホカロン貼る　10枚","10.00","3.00","240.00","720","316","948","228","24.05"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4964596417221","サナニューボーンＷブロウＥＸ","10.00","1.00","756.00","756","1320","1320","564","42.73"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4972422030391","バンテリンサポーターふくらはぎアシスト　ブラック","10.00","1.00","1260.00","1260","1958","1958","698","35.65"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987067821006","バンテリンテーピング37.5ｍｍ×4.6ｍﾍﾞｰｼﾞｭ","10.00","1.00","450.00","450","657","657","207","31.51"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072025772","かんたん洗浄丸　お徳用　20T","10.00","1.00","333.00","333","498","498","165","33.13"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072036358","トイレその後に　無香料　２８０ｍｌ","10.00","2.00","192.00","384","239","478","94","19.67"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987107622495","ミノン全身シャンプー　泡タイプ詰替え","10.00","2.00","680.00","1360","877","1754","394","22.46"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987603109322","シャワーコットン綿棒　８０本","10.00","1.00","190.00","190","311","311","121","38.91"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987603464179","高吸収ワンタッチパッドＬ　３枚入","10.00","2.00","275.00","550","503","1006","456","45.33"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987643122077","アパガードプレミオ　 100 ｇ","10.00","2.00","971.00","1942","1408","2816","874","31.04"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4900480226333","風呂釜洗浄クリーナー　1つ穴２つ穴両用","10.00","1.00","155.00","155","217","217","62","28.57"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4901080850218","バポナ　ミニ殺虫プレート　1～1.5畳用","10.00","10.00","488.00","4880","988","9880","5000","50.61"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301177050","ストッパ下痢止めＥＸ　１２錠","10.00","1.00","583.00","583","767","767","184","23.99"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301235187","ﾊﾞﾌｧﾘﾝ  ＥＸ錠  10  錠","10.00","5.00","389.00","1945","547","2735","790","28.88"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4946842639380","DNｽﾀｲﾙ　ﾅｯﾄｳｷﾅｰｾﾞ　αﾘﾉﾚﾝ酸・EPA・DHA","8.00","1.00","1701.00","1701","2187","2187","486","22.22"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4956124000128","グローミン　10ｇ","10.00","12.00","2268.00","27216","3498","41976","14760","35.16"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4975979100173","ＪＦセキトローチＬ","10.00","2.00","189.00","378","283","566","188","33.22"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987028110583","トラベルミンＲ　６錠","10.00","1.00","600.00","600","767","767","167","21.77"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987065100806","ミクロゲン・パスタ　６ｇ","10.00","6.00","490.00","2940","767","4602","1662","36.11"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987072004708","のどぬ～るスプレー長いノズル　１５ｍｌ","10.00","30.00","550.00","16500","767","23010","6510","28.29"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987072047316","ダスモックB　40錠","10.00","10.00","930.00","9300","1320","13200","3900","29.55"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987072070840","のどぬ～るスプレーＥＸクール　１５ｍｌ","10.00","30.00","550.00","16500","767","23010","6510","28.29"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987084412034","サンテ抗菌新目薬　１２ｍｌ","10.00","1.00","425.00","425","657","657","232","35.31"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987107600035","ガスター１０錠剤　６錠","10.00","5.00","633.00","3165","1026","5130","1965","38.3"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987107617903","ロキソニンS　ゲル　25ｇ","10.00","1.00","802.00","802","1188","1188","386","32.49"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987123704007","ハイテスターＨ　","10.00","1.00","1678.00","1678","2750","2750","1072","38.98"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987138481245","ツムラ小青竜湯","10.00","2.00","525.00","1050","767","1534","484","31.55"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241103720","ﾛｰﾄ 　パンシロン０１プラス 48 包","10.00","1.00","986.00","986","1188","1188","202","17"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300005507","エスタロンモカ錠　２４錠","10.00","10.00","160.00","1600","272","2720","1120","41.18"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300029435","アネロン「ニスキャップ」　９ｃｐ","10.00","10.00","504.00","5040","767","7670","2630","34.29"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300030219","メモＡ　２０ｇ","10.00","10.00","248.00","2480","547","5470","2990","54.66"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300037010","ガストール細粒　２０包","10.00","2.00","1080.00","2160","1518","3036","876","28.85"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300042205","エスタロンモカ１２　２０錠","10.00","1.00","240.00","240","382","382","142","37.17"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300049402","ドリエル　６錠","10.00","1.00","650.00","650","968","968","318","32.85"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300049419","エスエス製薬　ドリエル　１２錠","10.00","6.00","1235.00","7410","1738","10428","3018","28.94"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300051702","エスタック総合感冒　１００錠","10.00","4.00","540.00","2160","877","3508","1348","38.43"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300065013","スルーラックファイバー　30包","10.00","5.00","1608.00","8040","2178","10890","2850","26.17"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300066010","スルーラックマグネシウム　100錠","10.00","7.00","640.00","4480","990","6930","2450","35.35"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987416034514","JF防風通聖散エキス錠「至聖」","10.00","5.00","2005.00","10025","3608","18040","8015","44.43"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987847016318","ピタリノールＬＸ","10.00","20.00","110.00","2200","437","8740","6540","74.83"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987904100325","イソジンうがい薬　マイルドミント","10.00","2.00","680.00","1360","1078","2156","796","36.92"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987904100998","パイロンPL顆粒Pro","10.00","2.00","1092.00","2184","1595","3190","1006","31.54"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","0000049111729","アトリックスハンドクリーム　チューブ　５０ｇ","10.00","1.00","180.00","180","217","217","37","17.05"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","0000049783742","ルシード　アフターシェーブローション　１２５ｍｌ","10.00","1.00","480.00","480","657","657","177","26.94"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301008473","花王ニベアクリーム　チューブ５０ｇ","10.00","1.00","180.00","180","217","217","37","17.05"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","4903018112337","柳屋　リキッド　＜微香性シトラス＞　２４０ｍｌ","10.00","1.00","504.00","504","657","657","153","23.29"
"2022/06/14","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","4987205100673","メンズビゲン　ワンプッシュ７ナチュラルＢＫ","10.00","2.00","665.00","1330","748","1496","166","11.1"
"2022/06/14","063　ミラドラ","0899","ＥＣ事業部ミラドラ","02","日用雑貨","4580543940835","バルサン　虫こないもん　詰替270日","10.00","-10.00","264.00","-2640","440","-4400","-1760","40"
"2022/06/14","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987045050145","漢方セラピー　苓桂朮甘湯　２４包","10.00","-30.00","990.00","-29700","1485","-44550","-14850","33.33"
"2022/06/14","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987072004708","のどぬ～るスプレー長いノズル　１５ｍｌ","10.00","-30.00","550.00","-16500","767","-23010","-6510","28.29"
"2022/06/14","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987300058824","イブクイック頭痛薬DX　40錠","10.00","-1.00","840.00","-840","1188","-1188","-348","29.29"
"2022/06/14","566　五位田店","0627","湧永製薬","90","湧永製品","4968250161529","エナックロイヤル　 50 ｍｌ× 4","10.00","48.00","902.00","43296","3630","174240","130944","75.15"
"2022/06/14","566　五位田店","0627","湧永製薬","90","湧永製品","4968250276216","レオピンファイブ　１２０ｍｌ","10.00","48.00","5300.00","254400","12100","580800","326400","56.2"
"2022/06/14","566　五位田店","0627","湧永製薬","90","湧永製品","4968250276315","レオピンファイブ　２４０ｍｌ","10.00","48.00","9348.00","448704","21340","1024320","575616","56.19"
"2022/06/14","566　五位田店","0992","水野倉庫","90","湧永製品","4968250161529","エナックロイヤル　 50 ｍｌ× 4","10.00","-48.00","902.00","-43296","3630","-174240","-130944","75.15"
"2022/06/14","566　五位田店","0992","水野倉庫","90","湧永製品","4968250276216","レオピンファイブ　１２０ｍｌ","10.00","-48.00","5300.00","-254400","12100","-580800","-326400","56.2"
"2022/06/14","566　五位田店","0992","水野倉庫","90","湧永製品","4968250276315","レオピンファイブ　２４０ｍｌ","10.00","-48.00","9348.00","-448704","21340","-1024320","-575616","56.19"
"2022/06/14","630　しみず倉庫","0127","オールジャパンドラックＡＪＤ","03","ＯＴＣ医薬品類","4987014041600","ウット　１２錠","10.00","40.00","630.00","25200","1885","75400","50200","66.58"
"2022/06/14","630　しみず倉庫","0326","ゼリア新薬工業","01","食品","4987103049258","新健康習慣　四健麗茶　 60 袋入","8.00","6.00","1800.00","10800","4190","25140","14340","57.04"
"2022/06/14","630　しみず倉庫","0326","ゼリア新薬工業","03","ＯＴＣ医薬品類","0000049252088","ドルマイシン軟膏 12 ｇ","10.00","5.00","300.00","1500","1100","5500","4000","72.73"
"2022/06/14","630　しみず倉庫","0326","ゼリア新薬工業","03","ＯＴＣ医薬品類","4987103045762","ゼリアセピーＩＰかぜゴールド２７錠","10.00","4.00","429.00","1716","1342","5368","3652","68.03"
"2022/06/14","630　しみず倉庫","0326","ゼリア新薬工業","03","ＯＴＣ医薬品類","4987103046851","コンドロハイ９００","10.00","5.00","480.00","2400","1320","6600","4200","63.64"
"2022/06/14","630　しみず倉庫","0934","プラファ店","03","ＯＴＣ医薬品類","4987235044237","パスタイムＵプラス　３０枚","10.00","8.00","341.00","2728","0","0","-2728","0"
"2022/06/14","641　平塚(J)倉庫","0771","ジョイックス","90","湧永製品","4968250275318","キヨーレオピン　２４０ｍｌ","10.00","-36.00","5063.00","-182268","10670","-384120","-201852","52.55"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250132116","（ワクナガ）タミナスＡ錠　３６０錠","10.00","-12.00","565.00","-6780","1760","-21120","-14340","67.9"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250164315","ワクナガ胃腸薬Ｇ　６００錠","10.00","-36.00","861.00","-30996","2750","-99000","-68004","68.69"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250170118","ワクナガ胃腸薬Ｌ　９０錠","10.00","-24.00","574.00","-13776","2200","-52800","-39024","73.91"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250174222","ワクナガ胃腸薬Ｕ　３６包","10.00","-36.00","669.00","-24084","2564","-92304","-68220","73.91"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250219220","ボンエナＣａ微粒１２０包","10.00","-36.00","1945.00","-70020","6600","-237600","-167580","70.53"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250224118","フジビトール　２００ｃｐ","10.00","-36.00","3008.00","-108288","8800","-316800","-208512","65.82"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250260130","レオピンロイヤル　２４０ｍｌ","10.00","-1.00","14166.00","-14166","30800","-30800","-16634","54.01"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250272119","エピロンエ－　１８ｇ","10.00","-3.00","306.00","-918","1045","-3135","-2217","70.72"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250276117","レオピンファイブ　６０ｍｌ","10.00","-24.00","3132.00","-75168","6600","-158400","-83232","52.55"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250276216","レオピンファイブ　１２０ｍｌ","10.00","-24.00","5742.00","-137808","12100","-290400","-152592","52.55"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250280121","レオピンファイブキャプレットＳ  50  錠","10.00","-24.00","1793.00","-43032","4290","-102960","-59928","58.21"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250281128","キョーレオピンキャプレットＳ  50  錠","10.00","-36.00","827.00","-29772","1980","-71280","-41508","58.23"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250281326","キヨーレオピンキャプレットＳ２００錠","10.00","-192.00","2640.00","-506880","6380","-1224960","-718080","58.62"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250294111","プレビジョン　ラクッションプラス　２７０粒","8.00","-40.00","3660.00","-73200","12528","-250560","-177360","70.79"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250363114","紅麹ニンニク発酵エキス　１２０ｃｐ","8.00","-12.00","2203.00","-26436","7344","-88128","-61692","70"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250820211","湧永　八味地黄丸９００丸","10.00","-36.00","1853.00","-66708","5766","-207576","-140868","67.86"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250840219","人参牛黄カプセル　２４ｃｐ","10.00","-5.00","5406.00","-27030","9900","-49500","-22470","45.39"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250840417","人参牛黄カプセル　８０カプセル","10.00","-3.00","22390.00","-67170","46200","-138600","-71430","51.54"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250867117","プレビジョン　カルマジン　８００粒","8.00","-24.00","1254.00","-30096","4104","-98496","-68400","69.44"
"2022/06/14","642　水野(D)倉庫","0771","ジョイックス","90","湧永製品","4968250873217","フジビトール鼻炎薬ｓ３６カプセル","10.00","-12.00","618.00","-7416","2310","-27720","-20304","73.25"
"2022/06/14","642　水野(D)倉庫","0914","横山薬局","90","湧永製品","4968250230119","レックＨ軟膏　１５ｇ","10.00","-4.00","355.00","-1420","1210","-4840","-3420","70.66"
"2022/06/14","642　水野(D)倉庫","0914","横山薬局","90","湧永製品","4968250260116","レオピンロイヤル　６０ｍｌ","10.00","-12.00","4452.00","-53424","9680","-116160","-62736","54.01"
"2022/06/14","642　水野(D)倉庫","0914","横山薬局","90","湧永製品","4968250294111","プレビジョン　ラクッションプラス　２７０粒","8.00","-3.00","1830.00","-5490","6264","-18792","-13302","70.79"
"2022/06/14","642　水野(D)倉庫","0914","横山薬局","90","湧永製品","4968250363114","紅麹ニンニク発酵エキス　１２０ｃｐ","8.00","-2.00","2203.00","-4406","7344","-14688","-10282","70"
"2022/06/14","642　水野(D)倉庫","0914","横山薬局","90","湧永製品","4968250867117","プレビジョン　カルマジン　８００粒","8.00","-60.00","1254.00","-75240","4104","-246240","-171000","69.44"
"2022/06/14","642　水野(D)倉庫","0966","五井田店","90","湧永製品","4968250147110","セキセチン　咳止め１００ｍｌ","10.00","-3.00","356.00","-1068","1335","-4005","-2937","73.33"
