﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260102136","EJ20302B 6層ﾗｸﾞｶﾊﾞｰ3帖用ﾌﾞﾗｳﾝ","0","","25","3,432.00","7,255","3","21,765","11,469","52.69","1.02","1.02","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147588","JTM2212G 6層毛布D銀","0","","26","5,071.00","10,437","2","20,873","10,731","51.41","0.98","0.98","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260132980","KJ19003G 6層ﾗｸﾞ4帖 ｸﾞﾘｰﾝ","0","","27","6,968.00","18,164","1","18,164","11,196","61.64","0.86","0.86","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260104857","EJ20303B 6層ﾗｸﾞｶﾊﾞｰ 4帖ﾌﾞﾗｳﾝ","0","","28","4,160.00","9,073","2","18,146","9,826","54.15","0.85","0.85","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147564","JTM2211G 6層毛布SD銀","0","","29","4,206.00","8,164","2","16,327","7,915","48.48","0.77","0.77","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148769","JEFG03SH 柄任せｴｸｾﾙ羽毛S 暖色系","0","","30","9,360.00","14,528","1","14,528","5,168","35.57","0.68","0.68","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260102150","EJ20302G 6層ﾗｸﾞｶﾊﾞｰ3帖用 ｸﾞﾘｰﾝ","0","","31","3,432.00","7,255","2","14,510","7,646","52.69","0.68","0.68","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260104840","KJ19003B 6層ﾗｸﾞ4帖ﾌﾞﾗｳﾝ","0","","32","7,769.00","12,115","1","12,115","4,346","35.87","0.57","0.57","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000323","山善","0022","寝具・インテリア","0220","寝具・インテリア","4983771262647","ADM-221(CBR) 洗える電気毛布 S ｺｺｱﾌﾞﾗｳﾝ","0","","33","5,866.00","11,800","1","11,800","5,934","50.29","0.56","0.56","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000323","山善","0022","寝具・インテリア","0220","寝具・インテリア","4983771137150","ADM-1818RT(WN) 洗える電気毛布 D ﾜｲﾝ","0","","34","7,696.00","11,800","1","11,800","4,104","34.78","0.56","0.56","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260102129","EJ20301G 6層ﾗｸﾞｶﾊﾞｰ2帖用ｸﾞﾘｰﾝ","10","","35","2,600.00","5,437","2","10,874","5,674","52.18","0.51","0.51","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000326","昭和西川","0022","寝具・インテリア","0220","寝具・インテリア","4547592565471","GI-10000 ｷﾞｶﾞﾏｸﾗEX 90×75","0","","36","6,136.00","9,085","1","9,085","2,949","32.46","0.43","0.43","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000323","山善","0022","寝具・インテリア","0220","寝具・インテリア","4983771137129","ADM-1815RT(WN) 洗える電気毛布 SD ﾜｲﾝ","10","","37","6,760.00","9,073","1","9,073","2,313","25.49","0.43","0.43","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260133017","EJ20303C 6層ﾗｸﾞｶﾊﾞｰ 4帖用 ｸﾞﾚｰ","0","","38","4,160.00","9,073","1","9,073","4,913","54.15","0.43","0.43","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260132959","KJ19001C 6層ﾗｸﾞ2帖 灰","0","","39","4,063.00","9,072","1","9,072","5,009","55.21","0.43","0.43","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147557","JTM2211H 6層毛布SDﾋﾟﾝｸ","0","","40","4,206.00","8,163","1","8,163","3,957","48.47","0.38","0.38","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4908092048855","TJ2510011 金 S 春秋用ｶﾊﾞｰ","0","","41","2,954.00","3,537","2","7,074","1,166","16.48","0.33","0.33","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260947379","JTK906S 掛布団ｶﾊﾞｰ","10","","42","1,236.00","2,255","3","6,764","3,056","45.18","0.32","0.32","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147540","JTM2210B 6層毛布 S茶","0","","43","3,224.00","6,346","1","6,346","3,122","49.20","0.30","0.30","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4908092048909","TJ2510013 青 D 春秋用ｶﾊﾞｰ","0","","44","3,744.00","5,800","1","5,800","2,056","35.45","0.27","0.27","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260132997","EJ20301C 6層ﾗｸﾞｶﾊﾞｰ 2帖用 ｸﾞﾚｰ","10","","45","2,226.00","5,437","1","5,437","3,211","59.06","0.26","0.26","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260102105","EJ20301B 6層ﾗｸﾞｶﾊﾞｰ2帖用 ﾌﾞﾗｳﾝ","10","","46","2,600.00","5,437","1","5,437","2,837","52.18","0.26","0.26","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4976008749585","TJ9590091 S ﾏｲｸﾛ敷ﾊﾟｯﾄﾞ･枕ﾊﾟｯﾄﾞ","0","","47","1,290.00","1,809","2","3,618","1,038","28.69","0.17","0.17","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4976008749608","TJ9590092 SD ﾏｲｸﾛ敷ﾊﾟｯﾄﾞ･枕ﾊﾟｯﾄﾞ","0","","48","1,508.00","1,673","2","3,346","330","9.86","0.16","0.16","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4976008749639","TJ9590093 D ﾏｲｸﾛ敷ﾊﾟｯﾄﾞ×1･枕ﾊﾟｯﾄﾞ×2","0","","49","1,986.00","2,719","1","2,719","733","26.96","0.13","0.13","47.55"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4908092048879","TJ2510012 金 SD 春秋用ｶﾊﾞｰ","0","","50","3,396.00","1,818","1","1,818","-1,578","-86.80","0.09","0.09","47.55"